area,msoa,lad_code,region_code,region
E00079280,E02003242,E06000031,E12000006,East of England
E00079281,E02003242,E06000031,E12000006,East of England
E00079282,E02003242,E06000031,E12000006,East of England
E00079283,E02003242,E06000031,E12000006,East of England
E00079284,E02003242,E06000031,E12000006,East of England
E00079285,E02003242,E06000031,E12000006,East of England
E00079286,E02003242,E06000031,E12000006,East of England
E00079287,E02003242,E06000031,E12000006,East of England
E00079288,E02003242,E06000031,E12000006,East of England
E00079289,E02003242,E06000031,E12000006,East of England
E00079290,E02003242,E06000031,E12000006,East of England
E00079291,E02003238,E06000031,E12000006,East of England
E00079292,E02003238,E06000031,E12000006,East of England
E00079293,E02003238,E06000031,E12000006,East of England
E00079294,E02003237,E06000031,E12000006,East of England
E00079295,E02003238,E06000031,E12000006,East of England
E00079296,E02003238,E06000031,E12000006,East of England
E00079297,E02003237,E06000031,E12000006,East of England
E00079298,E02003237,E06000031,E12000006,East of England
E00079299,E02003238,E06000031,E12000006,East of England
E00079300,E02003237,E06000031,E12000006,East of England
E00079301,E02003238,E06000031,E12000006,East of England
E00079302,E02003238,E06000031,E12000006,East of England
E00079303,E02003238,E06000031,E12000006,East of England
E00079304,E02003237,E06000031,E12000006,East of England
E00079305,E02003237,E06000031,E12000006,East of England
E00079306,E02003238,E06000031,E12000006,East of England
E00079307,E02003238,E06000031,E12000006,East of England
E00079308,E02003238,E06000031,E12000006,East of England
E00079309,E02003238,E06000031,E12000006,East of England
E00079310,E02003238,E06000031,E12000006,East of England
E00079311,E02003238,E06000031,E12000006,East of England
E00079312,E02003238,E06000031,E12000006,East of England
E00079313,E02003238,E06000031,E12000006,East of England
E00079314,E02003238,E06000031,E12000006,East of England
E00079315,E02003238,E06000031,E12000006,East of England
E00079316,E02003238,E06000031,E12000006,East of England
E00079317,E02003239,E06000031,E12000006,East of England
E00079318,E02003242,E06000031,E12000006,East of England
E00079319,E02003242,E06000031,E12000006,East of England
E00079320,E02003242,E06000031,E12000006,East of England
E00079321,E02003242,E06000031,E12000006,East of England
E00079322,E02003242,E06000031,E12000006,East of England
E00079323,E02003239,E06000031,E12000006,East of England
E00079324,E02003239,E06000031,E12000006,East of England
E00079325,E02003239,E06000031,E12000006,East of England
E00079326,E02003239,E06000031,E12000006,East of England
E00079327,E02003239,E06000031,E12000006,East of England
E00079328,E02003242,E06000031,E12000006,East of England
E00079329,E02003239,E06000031,E12000006,East of England
E00079330,E02003242,E06000031,E12000006,East of England
E00079331,E02003242,E06000031,E12000006,East of England
E00079332,E02003242,E06000031,E12000006,East of England
E00079333,E02003239,E06000031,E12000006,East of England
E00079334,E02003242,E06000031,E12000006,East of England
E00079335,E02003242,E06000031,E12000006,East of England
E00079336,E02003242,E06000031,E12000006,East of England
E00079337,E02003239,E06000031,E12000006,East of England
E00079338,E02003242,E06000031,E12000006,East of England
E00079339,E02003239,E06000031,E12000006,East of England
E00079341,E02003251,E06000031,E12000006,East of England
E00079342,E02003251,E06000031,E12000006,East of England
E00079343,E02003251,E06000031,E12000006,East of England
E00079344,E02003252,E06000031,E12000006,East of England
E00079345,E02003251,E06000031,E12000006,East of England
E00079346,E02003251,E06000031,E12000006,East of England
E00079347,E02003252,E06000031,E12000006,East of England
E00079348,E02003251,E06000031,E12000006,East of England
E00079349,E02003251,E06000031,E12000006,East of England
E00079350,E02003251,E06000031,E12000006,East of England
E00079351,E02003251,E06000031,E12000006,East of England
E00079352,E02003252,E06000031,E12000006,East of England
E00079353,E02003251,E06000031,E12000006,East of England
E00079354,E02003251,E06000031,E12000006,East of England
E00079355,E02003251,E06000031,E12000006,East of England
E00079356,E02003251,E06000031,E12000006,East of England
E00079357,E02003251,E06000031,E12000006,East of England
E00079359,E02003252,E06000031,E12000006,East of England
E00079360,E02003251,E06000031,E12000006,East of England
E00079361,E02003251,E06000031,E12000006,East of England
E00079362,E02003252,E06000031,E12000006,East of England
E00079363,E02003252,E06000031,E12000006,East of England
E00079364,E02003251,E06000031,E12000006,East of England
E00079365,E02003252,E06000031,E12000006,East of England
E00079367,E02003264,E06000032,E12000006,East of England
E00079368,E02003264,E06000032,E12000006,East of England
E00079369,E02003264,E06000032,E12000006,East of England
E00079370,E02003264,E06000032,E12000006,East of England
E00079371,E02003264,E06000032,E12000006,East of England
E00079372,E02003264,E06000032,E12000006,East of England
E00079373,E02003264,E06000032,E12000006,East of England
E00079374,E02003264,E06000032,E12000006,East of England
E00079375,E02003264,E06000032,E12000006,East of England
E00079376,E02003264,E06000032,E12000006,East of England
E00079377,E02003264,E06000032,E12000006,East of England
E00079378,E02003264,E06000032,E12000006,East of England
E00079379,E02003264,E06000032,E12000006,East of England
E00079380,E02003264,E06000032,E12000006,East of England
E00079381,E02003264,E06000032,E12000006,East of England
E00079382,E02003264,E06000032,E12000006,East of England
E00079383,E02003264,E06000032,E12000006,East of England
E00079384,E02003264,E06000032,E12000006,East of England
E00079385,E02003264,E06000032,E12000006,East of England
E00079386,E02003264,E06000032,E12000006,East of England
E00079387,E02003264,E06000032,E12000006,East of England
E00079388,E02003267,E06000032,E12000006,East of England
E00079389,E02003272,E06000032,E12000006,East of England
E00079390,E02003274,E06000032,E12000006,East of England
E00079392,E02003274,E06000032,E12000006,East of England
E00079393,E02003274,E06000032,E12000006,East of England
E00079395,E02003267,E06000032,E12000006,East of England
E00079397,E02003267,E06000032,E12000006,East of England
E00079398,E02003267,E06000032,E12000006,East of England
E00079400,E02003274,E06000032,E12000006,East of England
E00079401,E02003272,E06000032,E12000006,East of England
E00079402,E02003272,E06000032,E12000006,East of England
E00079403,E02003267,E06000032,E12000006,East of England
E00079404,E02003267,E06000032,E12000006,East of England
E00079405,E02003274,E06000032,E12000006,East of England
E00079406,E02003272,E06000032,E12000006,East of England
E00079407,E02003274,E06000032,E12000006,East of England
E00079408,E02003274,E06000032,E12000006,East of England
E00079409,E02003274,E06000032,E12000006,East of England
E00079410,E02003274,E06000032,E12000006,East of England
E00079411,E02003274,E06000032,E12000006,East of England
E00079412,E02003274,E06000032,E12000006,East of England
E00079413,E02003274,E06000032,E12000006,East of England
E00079414,E02003274,E06000032,E12000006,East of England
