msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02002960,1,0,1,2,1,0,0,0
E02002961,0,0,14,15,6,2,0,0
E02002962,0,1,2,0,0,0,0,1
E02002963,0,0,0,0,0,1,0,0
E02002964,0,0,0,0,3,2,4,5
E02002965,0,262,45,35,37,14,6,4
E02002966,0,440,4,0,0,0,0,0
E02002967,0,3,3,10,23,4,10,10
E02002968,0,78,8,0,5,4,14,9
E02002969,0,189,16,1,3,3,1,0
E02002970,0,0,11,6,4,0,7,1
E02002973,0,0,0,0,0,0,0,0
E02002974,2,0,0,2,9,17,8,5
E02002975,0,0,0,0,0,0,0,0
E02002976,0,1,1,3,4,0,0,0
E02002977,0,3,0,6,4,3,0,4
E02002978,0,0,0,0,0,0,3,5
E02002979,0,5,3,5,8,4,0,0
E02002980,0,0,1,2,3,2,1,11
E02002981,0,0,1,2,0,0,0,0
E02002982,0,0,0,0,0,0,0,0
E02002983,0,0,0,0,0,0,0,0
E02002984,0,0,0,6,16,26,31,17
E02006008,8,4,0,0,0,0,0,2
E02006009,0,775,256,306,36,4,5,4
E02006010,0,0,5,2,2,1,6,8
E02006011,0,0,0,0,2,0,6,3
E02006012,2,3,3,3,2,6,7,20
E02006013,15,4,0,3,0,7,23,13
E02006014,0,0,0,0,0,10,17,10
E02006015,3,0,0,0,2,9,17,17
E02006016,0,0,0,0,1,1,3,2
E02006017,29,48,3,6,10,2,1,1
E02006018,0,0,0,1,3,1,2,3
E02006019,7,16,2,7,6,6,3,7
E02006020,1,267,426,279,69,5,2,10
E02006021,7,2,11,7,6,0,1,0
E02006022,0,46,55,4,2,1,3,6
E02006023,2,40,4,7,14,2,5,6
E02006024,0,1,0,0,2,3,14,8
E02006025,3,30,1,0,0,6,2,12
E02006026,44,2,2,2,0,0,0,0
E02006027,0,0,0,0,0,0,0,2
E02006028,10,7,15,5,4,9,16,21
E02006029,0,0,0,0,1,0,0,0
E02006030,0,3,3,0,3,1,6,2
E02006031,0,1,3,4,4,2,12,13
E02006032,0,0,0,1,3,0,0,0
E02006033,0,33,3,3,7,5,11,10
E02006034,4,0,5,8,15,3,4,6
E02006035,0,0,1,3,0,3,3,2
E02006036,0,0,0,0,3,2,3,4
E02006037,128,201,7,6,5,0,2,10
E02006038,1,1,0,0,7,7,9,9
E02006039,7,2,1,0,1,6,13,14
E02006040,11,69,15,6,8,0,0,0
E02006041,2,0,3,6,5,6,1,1
E02006042,2,2,0,2,6,8,4,12
E02006043,0,0,1,4,1,0,1,0
E02006044,7,5,1,0,1,0,1,3
E02006045,0,2,3,1,4,5,19,23
E02006046,8,0,0,0,2,7,1,4
E02006118,0,1,0,1,0,2,4,0
E02006119,0,1,2,1,1,2,5,9
E02006120,0,0,0,2,1,1,3,1
E02006121,0,0,0,0,0,0,0,0
E02006122,2,0,0,0,0,0,0,0
E02006123,0,0,0,2,1,2,3,2
E02006124,0,0,0,0,4,3,3,0
E02006125,0,2,0,0,0,0,0,0
E02006126,0,0,0,0,7,14,12,11
E02006127,0,0,0,0,0,1,20,24
E02006128,0,4,1,0,0,5,3,2
E02006129,8,17,1,2,1,0,0,1
E02006130,0,0,0,0,0,0,0,0
E02006131,18,41,0,9,4,7,13,10
E02006132,0,0,0,0,0,1,0,0
E02006133,0,0,2,19,16,9,7,10
E02006134,0,4,3,5,0,0,0,0
E02006135,0,0,0,0,0,0,0,0
E02006136,0,96,377,366,105,8,8,7
E02006137,0,3,2,2,1,1,11,8
E02006138,0,1,3,3,2,4,0,1
E02006139,1,0,0,2,0,3,3,5
E02006140,0,8,6,2,1,11,16,4
E02006141,2,0,4,0,0,0,1,0
E02006142,0,1,6,5,2,3,2,5
E02006143,0,0,0,3,2,0,1,0
E02006144,0,0,0,4,6,5,5,4
E02006145,0,0,0,0,0,0,0,0
E02006146,0,0,2,4,4,5,10,6
E02006147,1,0,0,0,0,6,3,7
E02006148,0,0,0,1,4,0,1,0
E02006149,0,1,0,0,0,1,3,4
E02006150,0,0,0,3,6,4,10,17
E02006151,0,0,5,2,6,1,2,2
E02006152,0,0,0,0,0,0,2,3
E02006153,0,15,16,6,3,3,4,12
E02006154,0,0,2,2,11,4,12,9
E02006155,0,0,0,0,0,0,0,2
E02006156,0,0,0,0,2,8,9,12
E02006157,0,489,54,2,1,0,1,7
E02006158,3,2,0,0,1,0,0,0
E02006159,0,0,0,0,1,6,9,6
E02006160,1,1,0,0,0,0,0,0
E02006161,0,1,0,4,0,1,0,0
E02006162,1,1,0,2,2,4,2,10
E02006163,1,1,0,0,3,3,10,11
E02006164,0,0,0,0,2,3,10,14
E02006165,2,0,4,0,0,4,2,5
E02006166,0,3,5,5,0,0,2,8
E02006167,0,43,2,0,0,0,1,1
E02006168,0,118,13,7,11,11,31,28
E02006169,2,786,24,6,1,0,0,0
E02006170,0,0,0,0,0,0,0,1
E02006171,0,0,0,0,0,5,0,0
E02006172,0,0,0,0,1,0,0,0
E02006173,0,0,0,0,0,0,0,0
E02006174,0,0,0,0,1,0,0,1
E02006175,0,0,0,0,0,0,4,1
E02006176,2,1,0,0,0,1,1,5
E02006177,0,0,0,0,0,0,0,0
E02006178,0,0,0,2,2,2,2,0
E02006179,2,633,994,910,279,73,23,3
E02006180,0,0,0,0,2,8,45,23
E02006181,0,0,0,0,0,0,2,4
E02006182,0,0,0,0,4,9,11,26
E02006185,0,0,3,2,11,3,2,1
E02006186,2,0,1,1,2,12,18,17
E02006187,0,0,0,3,11,0,8,6
E02006188,0,7,8,1,1,3,4,4
E02006189,0,0,0,2,1,5,6,18
E02006190,1,0,0,9,9,7,11,15
E02006191,0,0,0,0,0,3,5,3
E02006192,0,0,0,6,0,0,0,0
E02006193,0,0,0,0,0,0,0,0
E02006194,0,0,1,0,3,6,4,11
E02006195,4,8,0,0,0,1,4,7
E02006196,0,21,157,184,200,88,33,5
