msoa,MC: Care home with nursing,MC: Care home without nursing,MC: Children's home,MC: General hospital,MC: Home or hostel,MC: Mental health hospital or unit,MC: Other home,MC: Other hospital,Other: Approved premises,Other: Defence,Other: Detention centres,Other: Education,Other: Prison service,Other: Religious,Other: Staff/Worker accommodation,Other: Temporary accommodation,total
E02003740,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
E02003742,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02003743,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
E02003744,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,11
E02003745,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
E02003746,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02003747,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9
E02003748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02003749,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02003750,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
E02003751,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02003752,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6
E02003753,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02003754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
E02003755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02003756,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02003757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02003758,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
E02003759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
E02003760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02003761,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02003762,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7
E02003763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02003764,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,6
E02003765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
E02003766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02003767,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
E02003768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
E02003769,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4
E02003770,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02003771,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02003772,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02003773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02003774,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02003775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
E02003776,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
E02003777,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
E02003778,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
E02003780,2,2,0,0,0,0,1,1,0,0,0,0,0,0,2,3,11
E02003781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4
E02003784,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02003785,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
E02003786,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4
E02003787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02003788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02003789,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02003790,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6
E02003791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
E02003792,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,8
E02003793,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3
E02004424,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
E02004425,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
E02004426,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,5
E02004427,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4
E02004428,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02004429,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
E02004430,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3
E02004431,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
E02004432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004433,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02004434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004436,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
E02004437,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
E02004438,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
E02004439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
E02004442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
E02004443,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,4
E02004444,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004445,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
E02004447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02004448,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004449,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10
E02004450,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
E02004451,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
E02004452,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
E02004453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
E02004454,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,7
E02004455,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
E02004456,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02004457,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
E02004458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004459,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02004460,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
E02004461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004462,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
E02004463,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02004464,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02004465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004467,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02004468,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5
E02004469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02004470,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,6
E02004471,1,2,0,0,0,0,0,2,0,0,0,1,0,0,1,1,8
E02004472,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02004473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004478,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004479,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02004480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004483,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02004484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004485,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5
E02004486,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7
E02004487,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004488,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
E02004489,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4
E02004490,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
E02004492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004495,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,1,18
E02004496,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
E02004497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
