Location ID,Location HSCA start date,Care home?,Location Name,Location Region,Location Local Authority,Location Street Address,Location City,Location Postal Code,Location Latitude,Location Longitude,Location Parliamentary Constituency,Provider Nominated Individual Name,"Regulated activity - Treatment of disease, disorder or injury",Service type - Care home service with nursing,Service type - Care home service without nursing,Service user band - Children 0-18 years,Service user band - Dementia,Service user band - Learning disabilities or autistic spectrum disorder,Service user band - Mental Health,Service user band - Older People,Service user band - Physical Disability,Service user band - Sensory Impairment,Service user band - Younger Adults,num_values_found,num_values_found.1,lad,msoa,area,Care homes beds,occupancy_mean,%occupancy_mean,probability_mean,occupancy_std,%occupancy_std,probability_std
1-2432492683,2016-01-21,Y,Lannock Manor,East of England,North Hertfordshire,Hitchin Road,Hitchin,SG4 7EE,51.959483,-0.184646,North East Hertfordshire,"McCormack, Alan",,,Y,,,,Y,Y,,,Y,3,3,E07000099,E02007088,E00120177,10,8.0,83.0,0.97979,1.0,11.547,0.02715
1-3616698021,2017-05-08,Y,Halcyon Days,East of England,North Hertfordshire,The Old Rectory,Hitchin,SG4 7LU,51.935774,-0.202454,Hitchin and Harpenden,"Cheekoory, Sunil",,,Y,,Y,,,Y,,,,4,4,E07000099,E02007089,E00119854,57,44.0,77.0,0.84194,8.0,14.4936,0.12499
1-3616859231,2017-05-08,Y,Heath Lodge,East of England,North Hertfordshire,Danesbury Park Road,Welwyn,AL6 9SN,51.845627,-0.202331,Stevenage,"Cheekoory, Sunil",Y,Y,Y,,Y,,,Y,,,,5,5,E07000099,E02004923,E00119992,67,36.0,54.0,0.95079,8.0,12.2806,0.02488
1-3616904814,2017-05-08,Y,Autumn Vale Care Centre,East of England,North Hertfordshire,Danesbury Park Road,Welwyn,AL6 9SN,51.845627,-0.202331,Stevenage,"Cheekoory, Sunil",Y,Y,,,Y,,,Y,,,,4,4,E07000099,E02004923,E00119992,69,52.0,76.0,0.91235,10.0,14.2737,0.09729
1-400129096,2012-04-03,Y,28 Stamford Avenue,East of England,North Hertfordshire,28 Stamford Avenue,Royston,SG8 7DD,52.052534,-0.020718,North East Hertfordshire,"Webb-Austin, Mark",,,Y,,,Y,Y,,,,Y,2,2,E07000099,E02004909,E00120169,9,8.0,89.0,0.9941,1.0,15.7135,0.00561
1-428808198,2012-06-06,Y,Luke's Place,East of England,North Hertfordshire,The Old Estates Office,Luton,LU2 8LD,51.909115,-0.377667,Hitchin and Harpenden,*,,,Y,,,Y,,,Y,,Y,8,8,E07000099,E02004922,E00119982,4,3.0,75.0,0.89625,0.0,0.0,0.19691
1-6248313374,2019-01-03,Y,Baldock,East of England,North Hertfordshire,12 North Road,Baldock,SG7 5BX,51.994343,-0.189252,North East Hertfordshire,"Sharples, Thomas",,,Y,,,Y,,Y,Y,Y,Y,1,1,E07000099,E02004912,E00119815,5,5.0,100.0,0.96735,,,
1-9220475475,2020-09-23,Y,The White House Nursing Home,East of England,North Hertfordshire,Gillison Close,Letchworth Garden City,SG6 1QL,51.97537,-0.215701,North East Hertfordshire,"Ridgard, Christopher",Y,Y,,,Y,,,Y,,Y,Y,6,6,E07000099,E02004914,E00120009,67,59.0,88.0,0.84049,5.0,6.8722,0.15347
1-10198885912,2021-01-15,Y,Clarendon Lodge,East of England,Three Rivers,Croxley Green,Rickmansworth,WD3 3JB,51.657117,-0.454608,South West Hertfordshire,"Clarges, Julie",,,Y,,Y,,,Y,Y,Y,,1,1,E07000102,E02004958,E00120971,40,21.0,52.0,0.97634,,,
1-108828308,2011-01-27,Y,Thorpedale,East of England,Three Rivers,Station Approach,Chorleywood,WD3 5QJ,51.656437,-0.51874,South West Hertfordshire,"Smith, Beth",,,Y,,,Y,,,,,,3,3,E07000102,E02004960,E00120946,7,7.0,95.0,0.99439,1.0,8.2479,0.00762
1-108828322,2011-01-27,Y,Berrywood,East of England,Three Rivers,130 Berry Lane,Rickmansworth,WD3 4BT,51.645798,-0.495282,South West Hertfordshire,"Smith, Beth",,,Y,,,Y,,,,,,2,2,E07000102,E02004962,E00121130,5,5.0,100.0,0.68905,0.0,0.0,0.0
1-111442120,2011-01-13,Y,Arden House Nursing Home,East of England,Three Rivers,31 Upper Highway,Kings Langley,WD4 8PP,51.695956,-0.430706,Watford,"Allworth, Mark",Y,Y,,,,,,Y,,,,3,3,E07000102,E02004958,E00121017,19,14.0,75.0,0.86864,1.0,3.0387,0.17741
1-118532910,2011-01-06,Y,Meresworth,East of England,Three Rivers,Dell Wood,Rickmansworth,WD3 7EJ,51.637139,-0.487548,South West Hertfordshire,"Mynott, Stewart",,,Y,,Y,,,Y,Y,,Y,3,3,E07000102,E02004962,E00121121,51,48.0,95.0,0.8216,3.0,5.9903,0.09527
1-118542133,2011-01-06,Y,Pinewood Lodge,East of England,Three Rivers,Oxhey Drive,Watford,WD19 7HR,51.62523,-0.39781,South West Hertfordshire,"Mynott, Stewart",,,Y,,Y,,,Y,Y,,Y,2,2,E07000102,E02004967,E00121066,60,56.0,94.0,0.90327,4.0,5.8926,0.12195
1-118576488,2011-01-17,Y,Wisteria Lodge,East of England,Three Rivers,24 Brookdene Avenue,Watford,WD19 4LF,51.637748,-0.396588,Watford,*,,,Y,,,Y,,,,,Y,2,2,E07000102,E02004963,E00121094,4,4.0,100.0,0.89086,0.0,0.0,0.0
1-121567148,2010-12-07,Y,Croxley House,East of England,Three Rivers,The Green,Rickmansworth,WD3 3JB,51.657117,-0.454608,South West Hertfordshire,"Clarges, Julie",,,Y,,Y,,,Y,Y,,,3,3,E07000102,E02004958,E00120971,33,26.0,80.0,0.94803,4.0,12.2468,0.05781
1-124120048,2010-12-30,Y,Walsingham Support - 30 & 32 Church Lane,East of England,Three Rivers,Walsingham,Rickmansworth,WD3 8HD,51.635782,-0.489761,South West Hertfordshire,"Burgess, Michael",,,Y,,,Y,,Y,Y,Y,Y,3,3,E07000102,E02004962,E00121101,12,10.0,86.0,0.98221,2.0,17.3472,0.01405
1-124610803,2010-11-12,Y,Erskine Hall Care Home,East of England,Three Rivers,Watford Road,Northwood,HA6 3PA,51.613994,-0.411378,South West Hertfordshire,"Pearson, Rebecca",Y,Y,,,Y,,,Y,,,Y,5,5,E07000102,E02004966,E00121053,74,59.0,79.0,0.8611,12.0,16.8133,0.14371
1-125600705,2010-12-20,Y,Firs and Hewlitt,East of England,Three Rivers,The Firs and Hewlitt,Abbots Langley,WD5 0HT,51.703529,-0.402446,Watford,"Miedziolka, Carmel",Y,,Y,,Y,Y,,Y,Y,,,4,4,E07000102,E02004957,E00121027,13,10.0,75.0,0.98256,2.0,17.0566,0.01584
1-125600724,2010-12-20,Y,Tanners,East of England,Three Rivers,Stewart Close,Abbots Langley,WD5 0NU,51.702717,-0.408163,Watford,"Miedziolka, Carmel",Y,,Y,,Y,Y,,Y,Y,,,4,4,E07000102,E02004957,E00121025,7,5.0,75.0,0.87097,2.0,24.3975,0.10028
1-125855752,2011-02-15,Y,Chorleywood Beaumont,East of England,Three Rivers,Rickmansworth Road,Chorleywood,WD3 5BY,51.659738,-0.504579,South West Hertfordshire,"O'Reilly, Michael",Y,Y,,,Y,,,Y,Y,,Y,2,2,E07000102,E02004959,E00120924,60,51.0,85.0,0.89554,3.0,4.714,0.02724
1-133435856,2010-11-25,Y,CareTech Community Services Limited - 196 High Street,East of England,Three Rivers,196 High Street,Rickmansworth,WD3 1BD,51.639022,-0.475332,South West Hertfordshire,"Spurling, Julian",,,Y,,,Y,,,,,Y,3,3,E07000102,E02004962,E00121108,12,12.0,97.0,0.74469,1.0,4.8113,0.27574
1-143325211,2011-01-14,Y,Northwood Nursing Home,East of England,Three Rivers,24 Eastbury Avenue,Northwood,HA6 3LN,51.616936,-0.416526,South West Hertfordshire,*,Y,Y,,,,,Y,Y,Y,,Y,4,4,E07000102,E02004966,E00121065,35,30.0,86.0,0.97616,0.0,0.0,0.01396
1-145991935,2011-01-10,Y,Tanners Wood,East of England,Three Rivers,5-5a Tanners Wood Close,Abbots Langley,WD5 0HR,51.69941,-0.42011,Watford,"Lee-Foster, Steven",,,Y,,,Y,,,,,,3,3,E07000102,E02004957,E00121014,12,2.0,17.0,0.86456,1.0,8.3333,0.17803
1-192980128,2011-03-24,Y,Westerley Care Home,East of England,Three Rivers,Westerley Care,Rickmansworth,WD3 4EG,51.642065,-0.474262,South West Hertfordshire,"Ghoghai, Razia",Y,,Y,,Y,,,Y,,,,3,3,E07000102,E02004959,E00190312,30,28.0,92.0,0.8967,3.0,8.3887,0.14005
1-244627939,2011-06-15,Y,Seymour House,East of England,Three Rivers,13-17 Rectory Road,Rickmansworth,WD3 1FH,51.639453,-0.476026,South West Hertfordshire,"Jamani, Yasmin",,,Y,,Y,,,Y,,,,4,4,E07000102,E02004962,E00121108,50,39.0,78.0,0.91024,4.0,9.0,0.08553
1-311419550,2011-03-30,Y,Dapplemere Nursing Home,East of England,Three Rivers,Shepherds Lane,Chorleywood,WD3 5HA,51.646606,-0.516755,South West Hertfordshire,*,Y,Y,,,Y,,Y,Y,Y,Y,,4,4,E07000102,E02004964,E00121043,22,18.0,83.0,0.92837,2.0,10.0789,0.11139
1-3159470762,2017-01-03,Y,Sunrise of Chorleywood,East of England,Three Rivers,High View,Rickmansworth,WD3 5TQ,51.656272,-0.496909,South West Hertfordshire,"Macdonald, Natalie-Jane",Y,Y,,,Y,,,Y,,,Y,2,2,E07000102,E02004959,E00120926,100,64.0,64.0,0.90056,12.0,12.0208,0.05346
1-4068371756,2017-08-01,Y,Sunrise of Chorleywood,East of England,Three Rivers,High View,Rickmansworth,WD3 5TQ,51.656272,-0.496909,South West Hertfordshire,"Macdonald, Natalie-Jane",,Y,,,Y,,,Y,,,Y,2,2,E07000102,E02004959,E00120926,100,64.0,64.0,0.90056,12.0,12.0208,0.05346
1-5340769700,2018-06-13,Y,Auburn Mere,East of England,Three Rivers,Woodlands,Watford,WD19 5RE,51.636522,-0.379305,Watford,"Baskaran, Renukavathy",,,Y,,Y,,,Y,Y,Y,Y,3,3,E07000102,E02004965,E00120920,37,34.0,93.0,0.79217,3.0,7.802,0.19666
1-8856910322,2020-05-12,Y,Fairway Residential Care Home,East of England,Three Rivers,Green Lane,Watford,WD19 4LX,51.63479,-0.392942,Watford,"Lee-Foster, Steven",,,Y,,,,,Y,,,Y,1,1,E07000102,E02004963,E00121083,45,24.0,53.0,0.99029,,,
1-108828294,2011-01-27,Y,Hillside,East of England,Watford,82 Pinner Road,Oxhey,WD19 4EH,51.642914,-0.382488,Watford,"Smith, Beth",,,Y,,,Y,,,,,,0,0,E07000103,E02004979,E00121283,8,6.0,79.80929600598301,,,,
1-115303448,2011-01-17,Y,Park View Residential Home,East of England,Watford,118 Gammons Lane,Watford,WD24 5HY,51.675845,-0.405006,Watford,*,,,Y,,,Y,Y,Y,,,Y,4,4,E07000103,E02004971,E00121223,5,4.0,90.0,0.94261,1.0,11.547,0.04646
1-116838486,2011-01-19,Y,Rosslyn Residential Care,East of England,Watford,6-8 Rosslyn Road,Watford,WD18 0JY,51.657555,-0.402366,Watford,"Sudera, Suresh",,,Y,,,,,Y,,,,2,2,E07000103,E02004976,E00189370,30,28.0,92.0,0.98536,1.0,2.357,0.00809
1-117589825,2011-01-19,Y,St Anthony's,East of England,Watford,3 Mildred Avenue,Watford,WD18 7DY,51.655376,-0.408081,Watford,"Merali, Riyaz",,,Y,,Y,,,Y,,,,3,3,E07000103,E02004977,E00121352,22,17.0,77.0,0.94632,5.0,23.6189,0.00097
1-118532750,2011-01-06,Y,Courtland Lodge,East of England,Watford,Courtlands Close,Watford,WD24 5GW,51.683779,-0.417876,Watford,"Mynott, Stewart",,,Y,,Y,,,Y,Y,,Y,3,3,E07000103,E02004971,E00121225,60,54.0,89.0,0.96113,4.0,5.8531,0.01722
1-121858403,2010-11-24,Y,St Peter's Home,East of England,Watford,13 Louvain Way,Watford,WD25 7EH,51.699148,-0.399368,Watford,"Heginbotham, Martyn",,,Y,,,Y,Y,,,,,1,1,E07000103,E02004968,E00121382,8,6.0,75.0,0.99925,,,
1-124012384,2011-02-08,Y,Turning Point - Parkview,East of England,Watford,113-115 Sussex Road,Watford,WD24 5HR,51.673811,-0.406842,Watford,"Jhuty, Davinder",,,Y,,,Y,,,,,Y,0,0,E07000103,E02004971,E00121224,6,2.0,30.73860929162076,,,,
1-124601771,2010-11-12,Y,Brunswick Court Care Home,East of England,Watford,62 Stratford Road,Watford,WD17 4JB,51.663624,-0.40824,Watford,"Pearson, Rebecca",Y,Y,,,Y,,,Y,,,Y,5,5,E07000103,E02004974,E00121253,90,73.0,82.0,0.8649,14.0,15.448,0.05185
1-126996819,2010-12-02,Y,York House,East of England,Watford,180-182 York Way,Watford,WD25 9RX,51.679955,-0.378397,Watford,*,,,Y,,,,Y,,,,,2,2,E07000103,E02004970,E00121231,13,12.0,96.0,0.93093,1.0,5.4393,0.05737
1-130289145,2011-01-26,Y,Villcare Limited - Eastbury Road,East of England,Watford,51 Eastbury Road,Watford,WD19 4JN,51.641636,-0.396191,Watford,"Amankwah, Josephine",,,Y,,,Y,,,,,,2,2,E07000103,E02004979,E00121282,4,3.0,75.0,0.91998,0.0,0.0,0.11232
1-131481704,2010-12-16,Y,Greenbanks,East of England,Watford,Greenbank road,Watford,WD17 4JR,51.682187,-0.423863,Watford,"O'Hare-Connolly, Gavin",,,Y,,Y,,,Y,Y,Y,Y,4,4,E07000103,E02004974,E00121264,66,61.0,92.0,0.92078,3.0,5.2486,0.02391
1-131481772,2010-12-16,Y,Lancaster Court,East of England,Watford,108 High Road,Watford,WD25 7AJ,51.69018,-0.409783,Watford,"O'Hare-Connolly, Gavin",Y,Y,,,Y,,,Y,Y,Y,Y,4,4,E07000103,E02004968,E00121374,65,57.0,88.0,0.63563,8.0,12.4985,0.12981
1-1967453715,2015-03-31,Y,Tremona Care Home,East of England,Watford,Alexandra Road,Watford,WD17 4QY,51.663817,-0.404176,Watford,"Rodgers, Rachel",,,Y,,Y,,,Y,,,,2,2,E07000103,E02004974,E00121253,44,33.0,75.0,0.84373,10.0,22.4989,0.14944
1-226671170,2011-04-04,Y,Silversprings,East of England,Watford,12 Rosslyn Road,Watford,WD18 0JY,51.657555,-0.402366,Watford,"Sedani, Devi",,,Y,,,Y,,,Y,Y,Y,2,2,E07000103,E02004976,E00189370,9,8.0,94.0,0.99809,1.0,7.8567,3e-05
1-2478418892,2016-02-26,Y,The Chase Care Centre,East of England,Watford,4  Printers Avenue,Watford,WD18 7QR,51.651307,-0.42239,Watford,"Gidlow, Helen",Y,Y,,,Y,,,Y,,,Y,6,6,E07000103,E02004978,E00169694,110,101.0,92.0,0.98364,9.0,8.618,0.02592
1-2515083055,2016-03-18,Y,Prince Michael of Kent Court,East of England,Watford,Stratford Road,Watford,WD17 4DH,51.666767,-0.405252,Watford,"Salley, Karen",,,Y,,Y,,,Y,,,Y,1,1,E07000103,E02004974,E00121252,55,51.0,93.0,0.92635,,,
1-3134639224,2017-01-31,Y,River Court Care Home,East of England,Watford,Explorer Drive,Watford,WD18 6TQ,51.647169,-0.413601,Watford,"Hall, Antony",Y,Y,,,Y,,,Y,,,,5,5,E07000103,E02004978,E00121201,120,107.0,89.0,0.97161,12.0,9.6032,0.04121
1-371571795,2012-02-09,Y,Montrose Care Home,East of England,Watford,95 Langley Road,Watford,WD17 4PE,51.667874,-0.408242,Watford,"Rodgers, Rachel",,,Y,,Y,,,Y,,,,4,4,E07000103,E02004974,E00121256,50,47.0,94.0,0.90615,1.0,2.3094,0.06959
1-397658313,2012-03-30,Y,Langley View Residential Home,East of England,Watford,Langley View,Watford,WD17 4PN,51.664623,-0.402572,Watford,*,,,Y,,,Y,Y,Y,Y,,Y,5,5,E07000103,E02004974,E00121262,6,4.0,63.0,0.98971,1.0,13.9443,0.0142
1-4272423881,2017-10-04,Y,Amberside,East of England,Watford,17-19 Park Avenue,Watford,WD18 7HR,51.655519,-0.406659,Watford,"Hussain, Syed",,,Y,,Y,,Y,Y,,,,2,2,E07000103,E02004977,E00121352,21,12.0,55.0,0.94483,4.0,16.8359,0.04161
1-10162181275,2021-02-23,Y,Buckingham Lodge Care Home,East of England,Breckland,Buckingham Close,Thetford,IP25 6WL,52.569989,0.858776,Mid Norfolk,"Nyamande, Eugene",Y,Y,,,Y,,Y,Y,Y,,Y,5,5,E07000143,E02005512,E00169887,73,60.0,82.0,0.95469,5.0,6.6123,0.05451
1-110441094,2010-12-08,Y,Ailwyn Hall,East of England,Breckland,Berrys Lane,Norwich,NR9 5AY,52.659971,1.097534,Mid Norfolk,"Williamson, Philippa",,,Y,,Y,,,,,,,6,6,E07000143,E02005508,E00134564,41,30.0,73.0,0.97923,8.0,20.7197,0.01002
1-112286019,2011-01-14,Y,Hill Barn,East of England,Breckland,Church Lane,Norwich,NR9 5PP,52.733764,1.068062,Mid Norfolk,*,,,Y,,,,,Y,,,,4,4,E07000143,E02005503,E00134328,26,22.0,84.0,0.95374,1.0,3.6824,0.0653
1-112580950,2010-12-03,Y,Merle Boddy House,East of England,Breckland,55 Norwich Road,Dereham,NR20 3AX,52.679467,0.957615,Mid Norfolk,"Grout, Patricia",,,Y,,,Y,,,,,,3,3,E07000143,E02005505,E00187982,10,8.0,80.0,0.94962,0.0,0.0,0.08511
1-115269346,2011-01-04,Y,Eckling Grange,East of England,Breckland,Norwich Road,Dereham,NR20 3BB,52.678807,0.968179,Mid Norfolk,"Barber, Stewart",,,Y,,Y,,,Y,,Y,,4,4,E07000143,E02005505,E00169895,60,44.0,74.0,0.77094,26.0,43.8088,0.03741
1-116723378,2011-01-04,Y,Dorrington House (Dereham),East of England,Breckland,28 Quebec Road,Dereham,NR19 2DR,52.685097,0.939527,Mid Norfolk,*,,,Y,,Y,,,Y,,,,4,4,E07000143,E02005505,E00134278,45,40.0,89.0,0.9081,4.0,9.0722,0.07606
1-116723392,2011-01-04,Y,Dorrington House (Watton),East of England,Breckland,73 Norwich Road,Watton,IP25 6DH,52.570629,0.836664,Mid Norfolk,*,,,Y,,Y,,,Y,,,,7,7,E07000143,E02005511,E00134614,52,34.0,66.0,0.87477,21.0,41.1364,0.18126
1-117493767,2010-12-13,Y,Quebec Hall Limited,East of England,Breckland,Quebec Hall,Dereham,NR19 2QY,52.692577,0.9371,Mid Norfolk,"Boyce, Martin",,,Y,,,,,Y,,,,4,4,E07000143,E02005505,E00134290,22,21.0,95.0,0.86571,0.0,0.0,0.08677
1-120440813,2010-11-30,Y,Whitstone House,East of England,Breckland,49 Norwich Road,Dereham,NR20 3AS,52.679652,0.952634,Mid Norfolk,"Hill, Rachel",,,Y,,,Y,,,,,Y,4,4,E07000143,E02005505,E00134293,10,8.0,80.0,0.98126,0.0,0.0,0.03436
1-120440827,2010-11-30,Y,Walnut House,East of England,Breckland,49 Norwich Road,Dereham,NR20 3AS,52.679652,0.952634,Mid Norfolk,"Hill, Rachel",,,Y,,,Y,,,,,,2,2,E07000143,E02005505,E00134293,5,4.0,80.0,0.94833,0.0,0.0,0.02632
1-120444738,2010-11-29,Y,SENSE Holmlea,East of England,Breckland,53a Shipdham Road,Dereham,NR19 1JL,52.666674,0.942328,Mid Norfolk,"Horton, Maria Elizabeth",,,Y,,,Y,,,,Y,,2,2,E07000143,E02005507,E00134302,6,6.0,92.0,0.92707,1.0,11.7851,0.10208
1-121489634,2011-01-18,Y,Westfield House,East of England,Breckland,12 Westfield Road,Dereham,NR19 1JB,52.66623,0.946411,Mid Norfolk,"Lyons, Tom",,,Y,,,Y,,,,,Y,2,2,E07000143,E02005507,E00134263,12,6.0,46.0,0.99009,5.0,41.2479,0.01127
1-121489659,2011-01-18,Y,York House,East of England,Breckland,47 Norwich Road,Dereham,NR20 3AS,52.679652,0.952634,Mid Norfolk,"Lyons, Tom",,,Y,,,,,Y,,,,3,3,E07000143,E02005505,E00134293,43,31.0,72.0,0.92482,3.0,6.9767,0.05661
1-121919692,2010-12-23,Y,Bilney Hall,East of England,Breckland,East Bilney,Dereham,NR20 4AL,52.739508,0.881464,Mid Norfolk,"Gidlow, Helen",,,Y,,Y,,,Y,,,,5,5,E07000143,E02005504,E00134478,64,54.0,84.0,0.84477,6.0,9.401,0.07878
1-121919879,2010-12-23,Y,Meadow House Nursing Home,East of England,Breckland,Norwich Road,Swaffham,PE37 8DD,52.648414,0.703309,South West Norfolk,"Gidlow, Helen",Y,Y,,,,,,Y,Y,,Y,2,2,E07000143,E02005509,E00134450,38,37.0,97.0,0.97458,0.0,0.0,0.00088
1-121919968,2010-12-23,Y,Shipdham Manor,East of England,Breckland,Chapel Street,Shipdham,IP25 7LB,52.630036,0.896614,Mid Norfolk,"Gidlow, Helen",,,Y,,Y,,,Y,,,Y,2,2,E07000143,E02005510,E00134422,42,41.0,98.0,0.90482,0.0,0.0,0.03653
1-121919983,2010-12-23,Y,St Leonards Court,East of England,Breckland,6 St Leonards Street,Mundford,IP26 5HG,52.512767,0.655516,South West Norfolk,"Gidlow, Helen",,,Y,,Y,,,Y,,,Y,3,3,E07000143,E02005514,E00134254,25,23.0,91.0,0.94364,1.0,4.6188,0.00935
1-124648453,2011-03-22,Y,Lincoln House Care Home,East of England,Breckland,Woodgate Lane,Dereham,NR20 4LT,52.702326,0.979176,Mid Norfolk,"Kaushal, Sanjay",Y,Y,Y,,,,,Y,Y,,,4,4,E07000143,E02005503,E00134472,60,49.0,82.0,0.81726,6.0,10.3972,0.24015
1-125602127,2011-01-13,Y,The Paddocks Care Home,East of England,Breckland,45 Cley Road,Swaffham,PE37 7NP,52.645849,0.68643,South West Norfolk,"Kaushal, Sanjay",,Y,,,Y,,,Y,,,,4,4,E07000143,E02005509,E00134446,100,66.0,66.0,0.81388,21.0,21.2053,0.16459
1-125882155,2011-01-10,Y,Fairland House,East of England,Breckland,Station Road,Attleborough,NR17 2AS,52.514861,1.020755,Mid Norfolk,"Williamson, Philippa",,,Y,,,,,Y,,,,0,0,E07000143,E02005513,E00134243,34,30.0,88.92201663105823,,,,
1-127611103,2010-11-23,Y,Brooklyn House Nursing Home,East of England,Breckland,Queen's Road,Attleborough,NR17 2AG,52.518454,1.015098,Mid Norfolk,"Fletcher, Tracey",Y,Y,,,Y,,,Y,,,,2,2,E07000143,E02005513,E00187856,38,35.0,92.0,0.94057,4.0,11.1648,0.04372
1-128564941,2010-12-21,Y,Sanford House Nursing Home,East of England,Breckland,Danesfort Drive,East Dereham,NR19 2SD,52.686267,0.946399,Mid Norfolk,"Fletcher, Tracey",Y,Y,,,Y,,,Y,Y,,,5,5,E07000143,E02005505,E00134292,40,38.0,94.0,0.91677,3.0,7.8262,0.09385
1-131815465,2011-01-20,Y,Mill House & Cottages,East of England,Breckland,Great Ryburgh,Fakenham,NR21 0ED,52.796474,0.920168,Mid Norfolk,"Wood, James",,,Y,,Y,,,Y,,,,4,4,E07000143,E02005503,E00134580,44,30.0,67.0,0.88211,6.0,14.6704,0.08762
1-141189348,2011-01-18,Y,The Oaks & Woodcroft,East of England,Breckland,2a Dereham Road,Dereham,NR20 3AA,52.658964,1.031937,Mid Norfolk,"Cresswell, Rebekah",,,Y,,,Y,,,,,Y,5,5,E07000143,E02005508,E00134575,12,11.0,92.0,0.97807,1.0,5.8926,0.02515
1-141189365,2011-01-18,Y,Kalmia & Mallow,East of England,Breckland,Dereham Road,Thetford,IP25 6HA,52.577939,0.830715,Mid Norfolk,"Cresswell, Rebekah",,,Y,,,Y,,,,,Y,2,2,E07000143,E02005511,E00134610,13,12.0,88.0,0.93502,1.0,5.4393,0.02363
1-141340747,2010-12-21,Y,The Willows,East of England,Breckland,School Lane,Attleborough,NR17 2LH,52.520505,1.04667,Mid Norfolk,"Allen, James",,,Y,,,Y,,,,,Y,3,3,E07000143,E02005515,E00134417,19,19.0,100.0,0.97594,0.0,0.0,0.00607
1-1534983719,2014-07-28,Y,The Beeches,East of England,Breckland,West Harling Road,Norwich,NR16 2NP,52.439429,0.926479,South West Norfolk,"Lyons, Tom",,,Y,,Y,,,Y,,,,3,3,E07000143,E02005516,E00134349,44,28.0,64.0,0.92039,4.0,8.1944,0.10524
1-1573282295,2015-03-09,Y,Link House,East of England,Breckland,Links View,Dereham,NR19 2ED,52.687034,0.935055,Mid Norfolk,"Vithlani, Nishaan",,,Y,,,Y,,,,,Y,1,1,E07000143,E02005505,E00134277,6,4.0,67.0,0.99811,,,
1-1887900151,2015-01-26,Y,Iceni House,East of England,Breckland,Jack Boddy Way,Swaffham,PE37 7HJ,52.655577,0.686691,South West Norfolk,"Hammond, Robert",,,Y,,Y,,,Y,,,Y,0,0,E07000143,E02005509,E00134448,75,41.0,54.08748072720832,,,,
1-1964540001,2015-03-07,Y,Red House Residential Home,East of England,Breckland,Norwich Road,Thetford,IP24 2RF,52.424314,0.769682,South West Norfolk,"Claxton, Rachael",,,Y,,Y,,,Y,,,,3,3,E07000143,E02005514,E00134623,15,11.0,71.0,0.90484,2.0,10.1835,0.09713
1-219770547,2011-05-10,Y,Thorp House,East of England,Breckland,Church Road,Thetford,IP25 6QA,52.555885,0.863191,Mid Norfolk,"Thayanandarajah, Velummayilum",Y,Y,,,Y,,Y,Y,,,Y,4,4,E07000143,E02005512,E00169902,41,39.0,95.0,0.95244,1.0,1.9915,0.01458
1-2515027764,2016-04-15,Y,Oak Trees (Respite),East of England,Breckland,26 Norfolk Drive,Attleborough,NR17 1QW,52.51963,1.008116,Mid Norfolk,"Hanlin, Sally",,,Y,,,Y,,Y,,,Y,2,2,E07000143,E02005513,E00134407,4,30.0,738.0,0.86947,9.0,229.8097,0.06281
1-264680951,2011-07-12,Y,Lancaster House,East of England,Breckland,2 Portal Avenue,Thetford,IP25 6HP,52.569714,0.849312,Mid Norfolk,"Patel, Anil",,,Y,,Y,,Y,Y,,,Y,4,4,E07000143,E02005511,E00188005,31,22.0,73.0,0.80421,6.0,18.7171,0.14632
1-2654997673,2017-06-05,Y,St Elmos,East of England,Breckland,7 Edenside Drive,Attleborough,NR17 2EL,52.514429,1.017077,Mid Norfolk,"Becker, Nicola",,,Y,,,Y,Y,,,,Y,2,2,E07000143,E02005513,E00134244,8,5.0,62.0,0.57565,3.0,35.3553,0.0536
1-285956042,2011-09-09,Y,Linden Court,East of England,Breckland,Church Walk,Watton,IP25 6ET,52.572026,0.83031,Mid Norfolk,"Slater, Roy",,,Y,,Y,,Y,Y,,,Y,2,2,E07000143,E02005511,E00134594,50,45.0,90.0,0.93048,1.0,2.8284,0.08485
1-285971232,2011-04-25,Y,St Nicholas House,East of England,Breckland,Littlefields,Dereham,NR19 1BG,52.678053,0.939306,Mid Norfolk,"Slater, Roy",,,Y,,Y,,,Y,,,Y,5,5,E07000143,E02005507,E00134275,38,33.0,86.0,0.7275,4.0,11.6802,0.20121
1-285971411,2011-04-25,Y,Westfields,East of England,Breckland,Westfield Road,Swaffham,PE37 7HE,52.64413,0.6877,South West Norfolk,"Slater, Roy",,,Y,,,,,Y,,,,2,2,E07000143,E02005509,E00134454,51,33.0,65.0,0.95838,3.0,5.5459,0.02292
1-2915977276,2016-10-31,Y,St Mary's Residential Care Home,East of England,Breckland,Market Place,Norwich,NR16 2AN,52.471963,1.073637,Mid Norfolk,"Rajendra, Sivadasan",,,Y,,Y,,,Y,,,,4,4,E07000143,E02005515,E00134231,29,24.0,83.0,0.91135,4.0,12.2725,0.14362
1-291867261,2011-09-09,Y,St Edmunds,East of England,Breckland,Surrogate Street,Attleborough,NR17 2AW,52.517452,1.018449,Mid Norfolk,"Slater, Roy",,,Y,,,,,Y,,,,3,3,E07000143,E02005513,E00187864,40,24.0,60.0,0.77564,17.0,43.3013,0.27698
