msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02004546,0,0,0,2,1,2,1,0
E02004547,0,3,1,3,1,3,17,44
E02004548,0,2,1,4,1,0,0,0
E02004549,0,0,0,1,1,4,9,15
E02004550,0,0,0,1,1,2,15,21
E02004551,0,0,1,0,3,2,3,1
E02004552,0,0,0,0,0,0,0,0
E02004553,0,0,0,0,0,0,0,0
E02004554,0,0,0,0,5,0,1,0
E02004555,0,1,3,17,2,8,11,18
E02004556,0,0,0,0,1,2,7,23
E02004557,0,0,0,0,0,3,23,51
E02004558,0,3,0,0,1,3,5,23
E02004559,0,0,0,0,0,0,7,19
E02004560,0,0,2,3,1,1,12,37
E02004561,0,0,0,0,0,0,4,11
E02004562,0,0,0,0,0,0,0,0
E02004563,0,0,0,0,0,0,0,0
E02004564,0,2,0,0,0,0,0,2
E02004566,0,0,0,0,1,4,8,36
E02004567,0,0,0,0,0,3,16,36
E02004568,0,0,0,0,1,0,0,0
E02004569,0,0,0,0,0,1,4,16
E02004570,0,0,0,0,2,4,12,19
E02004571,0,0,0,0,3,1,0,0
E02004572,0,0,3,1,4,1,0,0
E02004573,1,0,0,0,0,3,16,33
E02004574,1,0,0,0,0,0,0,0
E02004575,0,0,1,11,16,15,16,40
E02004576,0,0,0,1,4,0,5,19
E02004577,0,0,0,6,10,3,0,0
E02004578,0,0,0,10,10,6,28,65
E02004579,0,0,3,8,3,2,1,1
E02004580,0,4,0,5,2,5,15,53
E02004581,0,3,3,0,9,4,21,49
E02004582,0,0,0,1,0,4,3,0
E02004583,0,0,1,2,7,1,11,13
E02004584,0,0,0,0,9,10,16,12
E02004585,0,1,1,2,6,1,3,2
E02004586,0,1,1,1,2,5,31,57
E02004587,0,0,0,0,0,0,0,0
E02004588,0,1,10,11,47,26,41,55
E02004589,0,0,0,1,4,4,19,72
E02004590,0,0,1,1,1,7,7,11
E02004591,0,0,0,0,0,2,12,24
E02004592,0,0,0,0,0,4,12,54
E02004593,0,0,0,0,0,2,6,12
E02004594,0,3,4,1,0,1,6,29
E02004595,0,0,7,2,5,3,14,54
E02004596,0,1,0,2,1,0,5,18
E02004597,0,0,0,0,0,0,3,16
E02004598,33,67,3,11,1,4,9,73
E02004599,0,0,0,1,3,2,0,19
E02004843,0,0,0,0,0,7,14,32
E02004844,0,0,0,0,0,0,0,0
E02004845,0,0,2,5,4,0,2,0
E02004846,0,0,0,0,0,3,6,19
E02004847,0,0,0,1,1,0,0,0
E02004848,0,0,0,0,0,0,0,0
E02004849,0,0,0,0,0,0,0,0
E02004850,0,0,0,0,0,0,0,0
E02004851,0,0,0,0,1,0,0,0
E02004852,0,0,0,0,0,0,5,10
E02004853,0,0,0,4,2,1,2,10
E02004854,0,0,0,2,6,0,0,0
E02004855,0,5,0,0,0,0,0,0
E02004856,0,2,0,6,0,4,1,0
E02004857,49,85,0,0,0,0,6,30
E02004858,0,3,0,0,0,0,0,0
E02004859,0,1,2,2,3,0,0,0
E02004860,0,0,0,0,0,0,0,0
E02004861,0,0,0,2,0,0,5,10
E02004862,0,4,2,0,0,1,2,0
E02004863,0,0,0,0,0,7,27,45
E02004864,0,0,0,0,0,0,0,0
E02004865,0,0,0,0,0,0,0,0
E02004866,0,0,0,0,0,3,10,23
E02004867,0,0,0,0,2,0,7,12
E02004868,0,0,0,2,0,1,14,43
E02004869,1,17,2,1,2,1,8,34
E02004870,5,1,5,3,3,8,25,22
E02004871,0,0,0,0,0,0,0,0
E02004872,0,0,0,0,0,1,1,5
E02004873,0,0,0,0,1,0,0,0
E02004874,0,0,0,0,0,1,8,13
E02004875,0,0,0,0,3,9,4,34
E02004876,0,0,2,3,4,4,1,1
E02004877,0,0,0,0,0,0,4,39
E02004878,0,0,0,1,5,4,5,13
E02004880,5,6,3,1,6,3,9,24
E02004881,0,2,1,3,0,5,4,18
E02004882,57,56,3,4,2,4,9,12
E02004883,6,7,0,0,0,0,1,0
E02004884,0,0,2,4,7,0,1,0
E02004885,0,0,0,0,0,2,11,20
E02004886,5,15,10,26,11,5,8,14
E02004887,1,0,0,0,0,0,0,0
E02004888,0,2,0,2,7,2,0,0
E02004889,0,1,0,0,6,9,54,101
E02004890,0,0,0,0,0,2,2,9
E02004891,0,0,0,0,4,3,10,15
E02004892,0,0,0,0,0,0,2,1
E02004893,0,0,0,0,0,0,0,0
E02004894,0,0,0,0,0,5,6,29
E02004895,114,116,19,8,3,1,8,22
E02004896,0,0,0,0,0,2,21,62
E02004897,0,0,0,2,5,0,1,0
E02004898,2,3,0,0,8,3,16,38
E02004899,1,2,0,1,4,2,9,22
E02004900,0,0,0,0,1,1,3,0
E02004901,0,22,4,0,2,0,9,24
E02004902,0,0,0,0,0,0,0,0
E02004903,0,0,0,0,2,2,5,15
E02004904,0,0,0,5,4,4,5,10
E02004905,10,5,2,0,3,5,15,37
E02004906,0,1,4,10,28,10,13,7
E02004907,22,5,2,0,0,5,5,15
E02004908,0,0,0,0,2,3,12,36
E02004909,0,0,0,1,3,3,5,9
E02004910,0,0,0,0,1,1,4,8
E02004911,0,0,0,0,2,0,0,0
E02004912,0,5,0,3,7,10,28,47
E02004914,0,0,0,0,2,1,9,22
E02004915,0,0,0,0,0,0,0,0
E02004916,13,10,0,3,1,1,5,11
E02004917,0,0,0,0,0,8,15,40
E02004918,0,3,1,6,3,0,0,0
E02004919,0,0,0,0,0,0,0,0
E02004920,0,3,6,6,12,6,20,103
E02004921,0,0,3,1,3,8,8,18
E02004922,11,9,0,8,10,6,3,1
E02004923,0,0,0,2,2,4,16,30
E02004924,0,0,0,0,0,0,0,0
E02004925,28,15,3,2,4,1,7,39
E02004926,0,0,0,2,9,3,8,16
E02004927,0,0,0,1,1,0,1,0
E02004928,0,0,0,0,0,0,0,0
E02004929,0,0,0,0,0,0,1,43
E02004930,0,0,0,0,0,2,8,42
E02004931,0,0,0,0,0,0,0,0
E02004932,0,3,0,0,0,0,10,14
E02004933,0,0,0,0,0,0,5,11
E02004934,0,0,2,0,2,5,11,32
E02004935,0,0,0,0,3,1,6,21
E02004936,0,0,0,2,4,1,1,0
E02004937,0,0,1,6,0,2,20,81
E02004939,0,0,4,8,1,2,1,0
E02004940,0,0,0,0,0,2,13,29
E02004941,0,0,0,1,1,0,0,0
E02004942,0,1,2,1,8,6,5,8
E02004943,0,4,4,0,3,6,18,27
E02004944,0,0,0,0,0,0,1,0
E02004945,0,7,7,10,15,14,17,35
E02004946,0,0,0,3,0,4,15,53
E02004948,0,0,1,2,10,0,0,0
E02004949,0,5,2,1,2,2,17,42
E02004950,4,1,0,0,0,0,0,0
E02004951,0,0,0,1,1,0,0,1
E02004952,0,0,0,0,2,4,10,20
E02004953,0,0,0,0,0,0,0,0
E02004954,1,0,0,1,2,1,9,12
E02004955,0,0,0,2,4,0,0,0
E02004956,0,0,0,0,0,0,1,0
E02004957,0,0,0,0,0,0,0,0
E02004958,0,0,0,0,0,1,4,15
E02004959,44,54,10,9,5,4,11,40
E02004960,0,0,0,0,0,2,1,1
E02004961,0,0,0,0,0,0,0,1
E02004962,0,1,3,4,0,0,0,0
E02004963,0,0,0,0,0,0,0,0
E02004964,0,0,0,0,0,1,0,6
E02004965,0,0,0,0,0,0,0,0
E02004966,0,9,9,0,9,3,7,20
E02004967,0,0,0,0,0,3,13,19
E02004968,0,0,0,2,0,6,11,18
E02004969,0,0,0,0,0,0,0,0
E02004970,0,0,0,0,0,0,0,0
E02004971,0,0,0,0,3,5,9,20
E02004972,0,0,0,0,0,0,0,0
E02004973,0,0,0,0,0,0,0,0
E02004974,0,0,0,0,3,13,31,110
E02004975,0,0,4,4,2,0,0,0
E02004976,0,6,13,12,3,4,1,0
E02004977,0,0,0,0,0,0,5,5
E02004978,0,0,0,0,10,17,28,47
E02004979,0,0,0,1,1,3,1,0
E02004980,0,0,0,2,12,4,15,39
E02004981,0,0,1,2,0,0,2,12
E02004982,0,0,0,2,2,3,0,0
E02004983,0,0,0,0,0,0,0,0
E02004984,0,0,0,1,3,4,20,49
E02004985,0,0,0,0,0,3,4,23
E02004986,0,0,0,1,2,0,0,0
E02004987,0,0,0,1,2,4,8,19
E02004988,0,0,0,0,0,0,0,0
E02004989,0,823,56,15,6,3,17,37
E02004990,0,15,0,1,3,5,9,25
E02004991,0,28,1,2,2,5,7,21
E02004992,0,1163,62,10,2,2,8,17
E02004994,71,41,3,6,0,0,0,0
E02004995,0,0,0,0,0,0,0,0
E02005503,0,3,4,0,0,6,14,33
E02005504,0,0,0,0,0,2,17,27
E02005505,0,0,1,3,5,4,30,89
E02005506,0,0,0,0,0,4,8,10
E02005507,0,0,0,0,6,3,7,10
E02005508,0,0,0,4,6,8,5,13
E02005509,0,1,1,3,10,5,28,71
E02005510,0,0,0,0,0,1,14,27
E02005511,0,0,3,0,20,5,14,39
E02005512,0,0,0,1,0,8,15,33
E02005513,0,0,5,2,2,8,18,53
E02005514,0,0,0,0,0,4,5,11
E02005515,1,1,3,6,6,9,12,16
E02005516,0,0,0,0,0,0,4,23
E02005517,0,0,0,0,0,0,0,0
E02005518,0,1,0,5,3,6,22,47
E02005519,0,0,0,1,1,0,0,0
E02005520,0,0,0,0,1,1,6,32
E02005521,0,1,1,5,1,5,0,0
E02005522,1,0,1,1,2,1,5,28
E02005523,1,1,2,7,8,4,6,5
E02005524,0,0,0,0,0,0,0,0
E02005525,0,2,1,6,15,11,24,39
E02005526,0,0,0,3,8,8,14,41
E02005527,0,0,2,3,5,4,16,37
E02005528,0,0,0,0,0,0,3,7
E02005529,0,2,6,6,3,8,6,21
E02005530,0,0,1,1,0,3,12,13
E02005531,0,0,0,0,0,0,5,24
E02005532,0,0,0,0,0,0,1,1
E02005533,0,0,0,0,0,5,5,40
E02005534,0,0,0,0,0,0,0,0
E02005535,0,0,0,2,4,16,29,54
E02005536,0,0,0,0,0,8,18,31
E02005537,0,2,3,2,11,12,5,12
E02005538,0,0,0,0,9,6,14,48
E02005539,0,1,0,0,0,2,12,36
E02005540,0,0,0,0,1,3,5,14
E02005541,0,2,0,3,4,5,12,11
E02005542,0,0,0,0,0,1,9,17
E02005543,0,2,5,9,12,11,12,15
E02005544,0,0,2,3,0,0,4,1
E02005545,0,0,0,0,0,3,8,11
E02005546,0,0,0,0,2,4,9,7
E02005547,0,0,0,0,1,3,6,33
E02005548,0,0,2,1,0,5,21,39
E02005549,0,0,0,0,1,2,8,20
E02005550,0,0,0,4,2,3,4,15
E02005551,7,1,1,3,6,8,13,58
E02005552,3,1,2,1,1,5,11,8
E02005553,0,0,0,1,4,4,20,55
E02005554,0,0,1,0,0,0,1,14
E02005555,0,0,0,1,0,5,19,51
E02005556,0,0,0,0,2,6,15,26
E02005557,0,1,0,0,0,0,7,18
E02005558,0,0,0,0,1,1,4,15
E02005559,2,3,3,2,3,6,19,34
E02005560,0,1,1,0,0,0,0,0
E02005561,0,0,0,1,9,2,3,24
E02005562,0,0,0,1,3,3,0,1
E02005563,1,0,1,4,6,5,6,24
E02005564,0,20,22,4,1,3,21,27
E02005565,0,0,0,3,2,0,4,8
E02005566,0,0,0,0,0,1,3,8
E02005567,0,0,0,0,0,4,26,73
E02005568,0,0,0,0,0,0,1,0
E02005569,1,3,0,0,0,1,9,17
E02005570,0,0,0,2,3,9,19,40
E02005571,0,1,1,4,4,2,16,29
E02005572,0,2,1,20,19,5,13,42
E02005573,51,28,0,11,3,0,1,0
E02005574,0,1,0,0,0,3,3,13
E02005575,17,2,0,0,3,0,1,0
E02005576,0,0,0,2,5,1,6,21
E02005577,0,0,0,1,8,11,5,10
E02005578,0,0,0,0,3,5,2,10
E02005580,0,2,0,4,2,6,14,44
E02005581,3,1,4,4,15,5,1,0
E02005582,0,0,1,0,0,3,6,26
E02005583,0,0,0,0,1,4,17,56
E02005584,0,48,2,7,6,8,1,6
E02005585,0,2,0,0,0,2,0,0
E02005586,0,0,9,8,4,5,5,4
E02005587,0,1,3,2,5,1,3,14
E02005588,0,35,1,2,5,5,21,40
E02005589,0,13,0,0,0,1,5,20
E02005592,0,12,0,0,0,3,8,20
E02005593,17,1649,96,18,3,0,0,1
E02005594,0,14,7,1,4,1,9,35
E02005595,0,5,3,4,2,0,7,30
E02005596,0,0,0,1,0,0,4,20
E02005598,0,19,2,1,1,3,14,50
E02005599,0,0,0,0,0,0,14,30
E02005600,134,101,4,11,16,7,18,30
E02005601,0,1,1,1,1,1,3,12
E02005602,0,0,0,0,4,1,5,25
E02005603,0,0,0,0,3,8,14,31
E02005604,5,17,2,4,9,4,13,18
E02005605,0,1,0,6,11,6,17,40
E02005606,3,2,3,2,1,1,1,0
E02005607,2,0,0,1,1,6,12,43
E02005608,0,0,6,3,4,1,17,19
E02005609,0,0,0,1,2,0,2,6
E02005610,0,0,0,6,3,3,17,26
E02005611,0,0,0,4,4,0,7,46
E02006227,16,2,0,0,0,1,2,9
E02006228,0,0,0,0,0,3,5,25
E02006229,0,0,0,0,1,3,6,17
E02006230,3,1,0,0,2,3,23,59
E02006231,0,0,0,0,2,2,11,16
E02006232,0,0,0,0,0,0,2,6
E02006233,0,11,0,8,7,10,36,88
E02006234,0,0,0,0,2,3,13,32
E02006235,0,0,0,1,0,2,10,11
E02006236,7,1,0,5,7,3,0,2
E02006237,78,53,4,7,7,0,4,27
E02006238,3,1,1,0,0,0,11,21
E02006239,1,131,21,2,0,0,0,0
E02006240,1,71,5,2,3,0,0,0
E02006241,0,0,0,0,5,6,8,26
E02006242,0,0,0,0,1,2,9,29
E02006243,0,0,0,0,0,0,1,0
E02006245,0,0,0,0,0,0,6,19
E02006246,0,0,0,0,0,1,6,20
E02006247,0,1,1,0,2,0,0,0
E02006248,0,0,4,0,4,4,2,16
E02006249,6,20,0,2,1,1,4,61
E02006250,2,12,0,0,2,0,11,7
E02006251,0,63,10,5,3,0,2,1
E02006252,0,0,0,0,0,3,12,35
E02006253,0,0,1,0,3,0,7,13
E02006254,0,0,3,3,2,4,21,63
E02006255,0,247,5,0,0,0,0,0
E02006256,0,0,1,3,6,6,33,53
E02006257,0,0,0,0,0,0,0,0
E02006258,0,3,0,1,4,8,10,25
