area,household residents,communal residents,msoa
E00079269,197,0,E02003255
E00079270,257,0,E02003255
E00079271,320,0,E02003255
E00079272,291,1,E02003242
E00079274,279,0,E02003242
E00079275,392,1,E02003246
E00079276,352,0,E02003242
E00079277,243,0,E02003246
E00079278,290,0,E02003246
E00079279,259,0,E02003246
E00079280,366,66,E02003242
E00079281,281,0,E02003242
E00079282,322,0,E02003242
E00079283,315,0,E02003242
E00079284,268,0,E02003242
E00079285,337,0,E02003242
E00079286,344,1,E02003242
E00079287,289,0,E02003242
E00079288,260,0,E02003242
E00079289,333,0,E02003242
E00079290,385,0,E02003242
E00079291,238,0,E02003238
E00079292,294,0,E02003238
E00079293,252,0,E02003238
E00079294,290,9,E02003237
E00079295,227,0,E02003238
E00079296,315,0,E02003238
E00079297,222,0,E02003237
E00079298,331,0,E02003237
E00079299,312,0,E02003238
E00079300,291,0,E02003237
E00079301,162,0,E02003238
E00079302,408,0,E02003238
E00079303,302,0,E02003238
E00079304,334,0,E02003237
E00079305,234,0,E02003237
E00079306,329,0,E02003238
E00079307,188,0,E02003238
E00079308,345,0,E02003238
E00079309,362,0,E02003238
E00079310,285,0,E02003238
E00079311,393,0,E02003238
E00079312,334,0,E02003238
E00079313,259,0,E02003238
E00079314,227,0,E02003238
E00079315,237,0,E02003238
E00079316,268,0,E02003238
E00079317,450,0,E02003239
E00079318,259,0,E02003242
E00079319,219,0,E02003242
E00079320,291,0,E02003242
E00079321,292,0,E02003242
E00079322,162,0,E02003242
E00079323,220,0,E02003239
E00079324,282,0,E02003239
E00079325,362,0,E02003239
E00079326,269,40,E02003239
E00079327,341,0,E02003239
E00079328,282,0,E02003242
E00079329,261,0,E02003239
E00079330,114,0,E02003242
E00079331,319,0,E02003242
E00079332,276,0,E02003242
E00079333,218,0,E02003239
E00079334,262,0,E02003242
E00079335,235,0,E02003242
E00079336,271,0,E02003242
E00079337,253,0,E02003239
E00079338,289,0,E02003242
E00079339,238,0,E02003239
E00079341,382,0,E02003251
E00079342,289,0,E02003251
E00079343,309,0,E02003251
E00079344,294,0,E02003252
E00079345,305,0,E02003251
E00079346,283,0,E02003251
E00079347,391,1,E02003252
E00079348,262,0,E02003251
E00079349,332,0,E02003251
E00079350,333,0,E02003251
E00079351,304,0,E02003251
E00079352,291,16,E02003252
E00079353,287,0,E02003251
E00079354,274,44,E02003251
E00079355,300,113,E02003251
E00079356,344,0,E02003251
E00079357,442,0,E02003251
E00079359,371,4,E02003252
E00079360,367,0,E02003251
E00079361,317,0,E02003251
E00079362,407,1,E02003252
E00079363,507,0,E02003252
E00079364,324,0,E02003251
E00079365,395,0,E02003252
E00079367,333,0,E02003264
E00079368,370,0,E02003264
E00079369,482,0,E02003264
E00079370,395,0,E02003264
E00079371,483,0,E02003264
E00079372,490,0,E02003264
E00079373,427,0,E02003264
E00079374,451,0,E02003264
E00079375,314,0,E02003264
E00079376,369,29,E02003264
E00079377,308,0,E02003264
E00079378,327,0,E02003264
E00079379,350,0,E02003264
E00079380,344,0,E02003264
E00079381,379,0,E02003264
E00079382,411,0,E02003264
E00079383,343,0,E02003264
E00079384,363,10,E02003264
E00079385,444,0,E02003264
E00079386,393,0,E02003264
E00079387,385,0,E02003264
E00079388,560,0,E02003267
E00079389,538,30,E02003272
E00079390,338,88,E02003274
E00079392,405,0,E02003274
E00079393,482,0,E02003274
E00079395,405,12,E02003267
E00079397,307,0,E02003267
E00079398,524,0,E02003267
E00079400,571,18,E02003274
E00079401,447,1,E02003272
E00079402,512,0,E02003272
E00079403,317,0,E02003267
E00079404,406,0,E02003267
E00079405,204,0,E02003274
E00079406,593,0,E02003272
E00079407,393,51,E02003274
E00079408,220,0,E02003274
E00079409,305,47,E02003274
E00079410,298,0,E02003274
E00079411,455,0,E02003274
E00079412,477,0,E02003274
E00079413,571,0,E02003274
E00079414,489,0,E02003274
E00079415,539,0,E02003274
E00079416,258,0,E02003267
E00079417,579,0,E02003267
E00079418,495,0,E02003267
E00079419,414,0,E02003267
E00079420,530,0,E02003267
E00079421,578,0,E02003267
E00079422,336,0,E02003258
E00079423,298,20,E02003258
E00079424,329,0,E02003258
E00079425,387,0,E02003258
E00079426,272,0,E02003258
E00079427,261,0,E02003258
E00079428,307,0,E02003258
E00079429,278,0,E02003258
E00079430,337,0,E02003258
E00079431,162,0,E02003258
E00079432,253,0,E02003258
E00079433,274,0,E02003258
E00079434,277,0,E02003258
E00079435,304,0,E02003258
E00079436,317,0,E02003258
E00079437,405,0,E02003258
E00079438,336,0,E02003258
E00079439,342,0,E02003258
E00079440,281,0,E02003258
E00079441,328,0,E02003258
E00079442,342,0,E02003258
E00079443,290,0,E02003258
E00079444,271,0,E02003258
E00079445,262,0,E02003258
E00079446,330,0,E02003268
E00079447,319,0,E02003268
E00079448,351,0,E02003270
E00079449,421,65,E02003268
E00079450,365,0,E02003270
E00079451,360,0,E02003268
E00079452,423,0,E02003268
E00079453,334,0,E02003270
E00079454,507,0,E02003270
E00079455,414,0,E02003270
E00079456,558,0,E02003268
E00079457,396,0,E02003270
E00079458,605,0,E02003268
E00079460,438,0,E02003270
E00079461,339,0,E02003270
E00079462,263,0,E02003270
E00079463,363,0,E02003270
E00079465,474,0,E02003268
E00079466,414,0,E02003268
E00079467,310,0,E02003270
E00079468,423,0,E02003270
E00079469,333,0,E02003270
E00079471,501,0,E02003268
E00079472,420,0,E02003268
E00079473,600,0,E02003268
E00079474,395,0,E02003268
E00079475,559,14,E02003268
E00079476,555,0,E02003268
E00079477,332,0,E02003268
E00079478,107,45,E02003270
E00079479,335,0,E02003268
E00079480,194,35,E02003270
E00079481,400,26,E02003268
E00079482,344,0,E02003271
E00079483,410,0,E02003273
E00079484,416,0,E02003273
E00079485,355,0,E02003273
E00079486,309,0,E02003273
E00079487,344,0,E02003273
E00079488,441,0,E02003273
E00079489,330,0,E02003273
E00079490,217,2,E02003273
E00079491,409,0,E02003273
E00079493,374,0,E02003271
E00079494,326,0,E02003271
E00079495,358,0,E02003271
E00079496,341,0,E02003271
E00079497,427,0,E02003273
E00079498,407,0,E02003271
E00079499,385,0,E02003273
E00079500,343,0,E02003271
E00079501,274,0,E02003271
E00079502,379,0,E02003271
E00079503,304,0,E02003273
E00079506,385,0,E02003276
E00079507,521,0,E02003276
E00079508,515,0,E02003276
E00079509,421,0,E02003276
E00079510,395,0,E02003276
E00079511,480,0,E02003276
E00079512,484,0,E02003276
E00079513,411,11,E02003276
E00079515,145,0,E02003276
E00079516,566,0,E02003272
E00079517,587,0,E02003272
E00079518,473,0,E02003272
E00079519,550,0,E02003272
E00079520,531,0,E02003272
E00079521,573,0,E02003272
E00079522,443,1,E02003276
E00079527,487,0,E02003274
E00079528,469,0,E02003274
E00079529,421,0,E02003274
E00079531,502,0,E02003276
E00079532,366,32,E02003276
E00079533,446,0,E02003274
E00079534,407,0,E02003276
E00079536,497,0,E02003276
E00079538,329,0,E02003277
E00079539,512,0,E02003277
E00079540,358,0,E02003278
E00079541,361,0,E02003277
E00079542,436,3,E02003277
E00079543,372,4,E02003277
E00079544,355,0,E02003277
E00079545,328,0,E02003278
E00079547,407,0,E02003277
E00079548,384,0,E02003277
E00079549,346,0,E02003278
E00079550,413,0,E02003277
E00079551,360,0,E02003277
E00079552,222,0,E02003277
E00079553,340,0,E02003277
E00079554,423,0,E02003277
E00079555,404,0,E02003277
E00079556,433,0,E02003277
E00079557,150,1,E02003277
E00079558,528,0,E02003277
E00079559,385,0,E02003277
E00079560,432,0,E02003277
E00079561,262,1,E02003277
E00079562,388,0,E02003277
E00079563,502,0,E02003277
E00079564,345,0,E02003277
E00079565,445,0,E02003277
E00079566,291,0,E02003278
E00079567,315,0,E02003277
E00079568,232,0,E02003278
E00079569,342,0,E02003277
E00079570,440,0,E02003278
E00079571,455,0,E02003277
E00079572,304,0,E02006937
E00079573,497,0,E02003269
E00079574,407,0,E02006937
E00079575,286,0,E02006937
E00079576,393,0,E02006937
E00079577,435,0,E02006937
E00079578,449,0,E02006937
E00079579,313,46,E02006937
E00079580,332,13,E02006937
E00079581,330,2,E02006937
E00079582,386,0,E02003269
E00079583,178,0,E02006937
E00079584,302,0,E02003269
E00079585,386,7,E02006937
E00079586,417,0,E02006937
E00079587,462,0,E02003269
E00079588,215,0,E02006937
E00079589,212,0,E02006937
E00079590,395,0,E02006937
E00079591,525,0,E02006937
E00079592,330,0,E02006937
E00079593,507,0,E02006937
E00079594,368,0,E02006937
E00079595,419,0,E02006937
E00079596,409,0,E02006937
E00079597,403,0,E02006937
E00079599,354,0,E02003261
E00079600,296,0,E02003261
E00079601,615,0,E02003261
E00079602,275,0,E02003261
E00079603,276,48,E02003261
E00079604,294,0,E02003261
E00079605,238,0,E02003261
E00079606,338,0,E02003261
E00079607,290,0,E02003261
E00079608,370,0,E02003261
E00079609,405,23,E02003261
E00079610,313,0,E02003261
E00079611,330,0,E02003261
E00079612,361,0,E02003264
E00079613,355,0,E02003261
E00079614,276,0,E02003261
E00079615,403,0,E02003264
E00079616,246,0,E02003264
E00079617,293,0,E02003264
E00079618,353,0,E02003264
E00079619,376,37,E02003261
E00079620,343,0,E02003261
E00079621,287,0,E02003261
E00079622,287,10,E02003261
E00079623,338,0,E02003262
E00079624,405,0,E02003262
E00079625,414,0,E02003262
E00079626,353,0,E02003262
E00079628,385,0,E02003262
E00079629,324,0,E02003262
E00079630,428,0,E02003262
E00079631,314,0,E02003262
E00079632,388,0,E02003268
E00079635,211,0,E02003262
E00079636,229,0,E02003262
E00079637,277,0,E02003262
E00079638,376,0,E02003262
E00079639,326,0,E02003262
E00079640,366,0,E02003262
E00079641,373,0,E02003262
E00079642,425,0,E02003262
E00079643,448,0,E02003262
E00079644,347,0,E02003262
E00079645,305,0,E02003262
E00079646,163,0,E02003262
E00079647,367,0,E02003262
E00079648,369,0,E02003262
E00079649,298,0,E02003262
E00079650,335,0,E02003262
E00079651,401,61,E02003262
E00079652,445,0,E02003262
E00079653,371,2,E02003262
E00079654,259,0,E02003262
E00079655,523,0,E02003262
E00079656,500,0,E02003268
E00079657,285,4,E02003262
E00079658,322,0,E02003266
E00079659,470,0,E02003266
E00079660,406,0,E02003266
E00079661,376,0,E02003266
E00079662,379,0,E02003266
E00079663,424,0,E02003266
E00079664,429,0,E02003266
E00079665,403,0,E02003266
E00079666,507,0,E02003266
E00079667,396,0,E02003266
E00079668,311,0,E02003266
E00079669,388,0,E02003266
E00079670,371,0,E02003266
E00079671,283,0,E02003266
E00079672,398,0,E02003266
E00079673,240,4,E02003266
E00079674,325,0,E02003266
E00079675,246,0,E02003266
E00079676,343,0,E02003266
E00079677,374,0,E02003270
E00079678,243,0,E02003266
E00079679,358,0,E02003266
E00079680,310,0,E02003270
E00079681,302,0,E02003266
E00079682,371,0,E02003270
E00079683,373,0,E02003270
E00079684,342,0,E02003270
E00079685,318,0,E02003270
E00079686,522,0,E02003270
E00079687,350,0,E02003270
E00079688,334,0,E02003270
E00079689,305,0,E02003270
E00079690,235,11,E02003266
E00079691,304,0,E02003266
E00079692,384,0,E02003266
E00079693,402,0,E02003266
E00079694,296,2,E02003266
E00079695,248,0,E02003266
E00079696,305,0,E02003266
E00079697,296,66,E02003263
E00079698,358,0,E02003263
E00079699,600,0,E02003263
E00079700,284,0,E02003263
E00079701,275,0,E02003263
E00079702,334,0,E02003263
E00079703,281,0,E02003263
E00079704,302,0,E02003263
E00079705,326,0,E02003263
E00079706,332,0,E02003263
E00079707,268,0,E02003263
E00079708,434,0,E02003263
E00079709,338,0,E02003263
E00079710,161,0,E02003263
E00079711,366,0,E02003263
E00079712,383,0,E02003263
E00079713,457,0,E02003263
E00079714,348,0,E02003263
E00079715,535,0,E02003263
E00079716,397,0,E02003263
E00079717,275,0,E02003263
E00079718,354,5,E02003263
E00079719,393,0,E02003263
E00079720,371,0,E02003263
E00079721,325,0,E02003260
E00079722,582,0,E02003260
E00079723,343,0,E02003260
E00079724,304,0,E02003258
E00079725,268,0,E02003258
E00079726,365,0,E02003260
E00079727,314,0,E02003260
E00079728,578,0,E02003260
E00079729,401,5,E02003260
E00079730,414,0,E02003260
E00079731,313,0,E02003260
E00079732,208,0,E02003260
E00079733,328,0,E02003260
E00079734,306,0,E02003260
E00079735,326,0,E02003260
E00079736,226,0,E02003260
E00079737,303,0,E02003260
E00079738,276,0,E02003260
E00079739,315,0,E02003260
E00079740,443,0,E02003260
E00079741,324,0,E02003260
E00079742,298,0,E02003260
E00079743,420,0,E02003258
E00079744,303,0,E02003260
