Location ID,Location HSCA start date,Care home?,Location Name,Location Region,Location Local Authority,Location Street Address,Location City,Location Postal Code,Location Latitude,Location Longitude,Location Parliamentary Constituency,Provider Nominated Individual Name,"Regulated activity - Treatment of disease, disorder or injury",Service type - Care home service with nursing,Service type - Care home service without nursing,Service user band - Children 0-18 years,Service user band - Dementia,Service user band - Learning disabilities or autistic spectrum disorder,Service user band - Mental Health,Service user band - Older People,Service user band - Physical Disability,Service user band - Sensory Impairment,Service user band - Younger Adults,num_values_found,num_values_found.1,lad,msoa,area,Care homes beds,occupancy_mean,%occupancy_mean,probability_mean,occupancy_std,%occupancy_std,probability_std
1-118681535,2010-12-09,Y,Hampton Care Home,London,Richmond upon Thames,Upper Sunbury Road,Hampton,TW12 2DW,51.414159,-0.373922,Twickenham,"MacKay, Laird",Y,Y,,,Y,,,Y,Y,Y,,4,4,E09000027,E02000806,E00019233,76,62.0,82.0,0.85228,11.0,14.4687,0.11445
1-122477533,2010-12-14,Y,Homemead,London,Richmond upon Thames,28 Park Road,Teddington,TW11 0AQ,51.423094,-0.335194,Twickenham,"Saadat, Fiona",,,Y,,Y,,,Y,,,,5,5,E09000027,E02000804,E00019566,30,23.0,77.0,0.93486,2.0,6.2361,0.06631
1-122477548,2010-12-14,Y,Cecil Court,London,Richmond upon Thames,4 Priory Road,Richmond,TW9 3DG,51.483925,-0.285128,Richmond Park,"Saadat, Fiona",,,Y,,Y,,,Y,,,,2,2,E09000027,E02000785,E00019366,45,42.0,93.0,0.77389,1.0,3.1427,0.08098
1-122497565,2010-12-31,Y,Brinsworth House,London,Richmond upon Thames,72 Staines Road,Twickenham,TW2 5AL,51.443784,-0.348479,Twickenham,"Preece, Tatree",Y,Y,,,,,,Y,,,,4,4,E09000027,E02000798,E00019654,38,31.0,82.0,0.92111,5.0,12.2258,0.09499
1-123018041,2010-12-06,Y,United Response - 131 Kneller Road,London,Richmond upon Thames,131 Kneller Road,Whitton,TW2 7DY,51.455884,-0.356506,Twickenham,"Battershall, Sarah",,,Y,,,Y,,,,,,2,2,E09000027,E02000793,E00019681,6,4.0,75.0,0.74802,2.0,35.3553,0.29739
1-123018055,2010-12-06,Y,United Response - 16 Curtis Road,London,Richmond upon Thames,16 Curtis Road,Whitton,TW4 5PT,51.450214,-0.382068,Twickenham,"Battershall, Sarah",,,Y,,,Y,,,,,,2,2,E09000027,E02000796,E00019322,4,4.0,100.0,0.76301,0.0,0.0,0.31858
1-123018083,2010-12-06,Y,United Response - 198 Powder Mill Lane,London,Richmond upon Thames,198 Powder Mill Lane,Whitton,TW2 6EJ,51.449234,-0.377469,Twickenham,"Battershall, Sarah",,,Y,,,Y,,,,,,1,1,E09000027,E02000796,E00019325,5,1.0,20.0,0.82933,,,
1-125856379,2011-02-15,Y,Lynde House,London,Richmond upon Thames,Meadowbank,Twickenham,TW1 2JB,51.451617,-0.307524,Twickenham,"O'Reilly, Michael",Y,Y,,,,,,Y,Y,,Y,3,3,E09000027,E02000792,E00019589,76,63.0,83.0,0.81173,12.0,15.6978,0.20586
1-126684559,2011-01-17,Y,Deer Lodge,London,Richmond upon Thames,22 Sandy Lane,Teddington,TW11 0DR,51.418387,-0.322357,Twickenham,*,,,Y,,,,,Y,,,,4,4,E09000027,E02000804,E00019569,14,14.0,96.0,0.78954,1.0,7.1429,0.23359
1-136063764,2011-01-17,Y,Nightingale House Care Home,London,Richmond upon Thames,10 Strafford Road,Twickenham,TW1 3AE,51.449897,-0.324858,Twickenham,*,,,Y,,Y,,,Y,Y,Y,,2,2,E09000027,E02000792,E00019595,21,17.0,81.0,0.98532,1.0,6.7344,0.00291
1-136883268,2010-12-06,Y,The Regard Partnership Limited - Kneller Road,London,Richmond upon Thames,191 Kneller Road,Whitton,TW2 7DY,51.455884,-0.356506,Twickenham,"Collier, Sam",,,Y,,,Y,,,,,,2,2,E09000027,E02000793,E00019681,6,6.0,92.0,0.99384,1.0,11.7851,0.00786
1-136883282,2010-12-06,Y,The Regard Partnership Limited - 225 London Road,London,Richmond upon Thames,225 London Road,Twickenham,TW1 1ES,51.456565,-0.330889,Twickenham,"Collier, Sam",,,Y,,,Y,,,,,,5,5,E09000027,E02000794,E00019445,6,5.0,90.0,0.88305,1.0,9.1287,0.25399
1-137749872,2011-03-16,Y,Victoria House,London,Richmond upon Thames,2-4 Ennerdale Road,Richmond,TW9 3PG,51.476466,-0.288561,Richmond Park,"Garrett, Lesley",,,Y,,,,,Y,,,Y,3,3,E09000027,E02000785,E00019351,30,23.0,78.0,0.84086,3.0,8.3887,0.24161
1-139851834,2011-01-11,Y,Greville House,London,Richmond upon Thames,Greville Road,Richmond,TW10 6HR,51.455975,-0.290586,Richmond Park,"Gilbert, Rachel",Y,Y,,,Y,Y,Y,Y,Y,,,3,3,E09000027,E02000789,E00019480,59,53.0,90.0,0.80778,3.0,4.2654,0.22471
1-139851978,2011-01-11,Y,Laurel Dene,London,Richmond upon Thames,117 Hampton Road,Hampton,TW12 1JQ,51.428427,-0.351788,Twickenham,"Gilbert, Rachel",Y,Y,,,Y,Y,Y,Y,Y,,,3,3,E09000027,E02000802,E00019153,99,87.0,88.0,0.81949,10.0,10.1178,0.21705
1-139859302,2011-01-11,Y,Whitefarm Lodge,London,Richmond upon Thames,Vicarage Road,Twickenham,TW2 7BY,51.455982,-0.35905,Twickenham,"Gilbert, Rachel",Y,Y,,,Y,Y,Y,Y,Y,,,2,2,E09000027,E02000793,E00019681,60,48.0,80.0,0.63251,3.0,4.714,0.16018
1-154473298,2011-01-31,Y,Elysium Care Partnerships Limited - 78 Park Road,London,Richmond upon Thames,78 Park Road,Hampton,TW12 1HR,51.431364,-0.364363,Twickenham,"Murphy, Kathryn",,,Y,,,Y,,,,,Y,1,1,E09000027,E02000802,E00019174,7,7.0,100.0,0.9994,,,
1-1709468299,2015-02-13,Y,Marling Court,London,Richmond upon Thames,2 Bramble Lane,Hampton,TW12 3XB,51.425644,-0.377851,Twickenham,"Richmond, Helen",,,Y,,Y,,,Y,,,,3,3,E09000027,E02000803,E00019254,37,36.0,98.0,0.96463,1.0,3.1208,0.00896
1-2293924933,2015-11-17,Y,Viera Gray House,London,Richmond upon Thames,27 Ferry Road,London,SW13 9PP,51.479753,-0.242066,Richmond Park,"Clarges, Julie",,,Y,,Y,,,Y,Y,Y,,4,4,E09000027,E02000784,E00019096,41,32.0,77.0,0.9071,9.0,21.4833,0.06696
1-2450169150,2016-02-18,Y,Tudor Avenue Residential Care Home,London,Richmond upon Thames,3 Tudor Avenue,Richmond,TW12 2ND,51.422015,-0.372377,Twickenham,"Schumm, Mary",,,Y,,,Y,,Y,Y,,Y,1,1,E09000027,E02000806,E00019220,6,4.0,67.0,0.93676,,,
1-2450169226,2016-02-18,Y,Princes Road Residential Care Home,London,Richmond upon Thames,46 Princes Road,Teddington,TW11 0RU,51.431482,-0.350333,Twickenham,"Schumm, Mary",,,Y,,,Y,,Y,Y,,Y,0,0,E09000027,E02000802,E00019143,6,6.0,93.91717177802096,,,,
1-2450169285,2016-02-18,Y,Cross Street Residential Care Home,London,Richmond upon Thames,26 Cross Street,Hampton,TW12 1RT,51.427491,-0.356878,Twickenham,"Schumm, Mary",,,Y,,,Y,,Y,,,Y,0,0,E09000027,E02000802,E00019150,4,3.0,75.02785994610838,,,,
1-2451809589,2016-02-05,Y,Cambridge Park,London,Richmond upon Thames,40b Cambridge Park,Twickenham,TW1 2JU,51.453245,-0.310061,Twickenham,"Tydeman, Justin",,,Y,,,Y,,Y,,,Y,2,2,E09000027,E02000792,E00019617,8,6.0,69.0,0.99384,1.0,8.8388,0.00786
1-256561152,2011-07-01,Y,The White House,London,Richmond upon Thames,91 Heathfield North,Twickenham,TW2 7QN,51.452251,-0.337365,Twickenham,"Aw Ali, Mohamed",,,Y,,,Y,,,,,,0,0,E09000027,E02000794,E00019469,5,4.0,81.82179739702802,,,,
1-279496420,2011-09-08,Y,Elysium Care Partnerships Limited - 1 Lichfield Lane,London,Richmond upon Thames,1 Lichfield Lane,Twickenham,TW2 6LA,51.448409,-0.357667,Twickenham,"Murphy, Kathryn",,,Y,,,Y,,,,,,1,1,E09000027,E02000796,E00019326,8,8.0,100.0,0.99908,,,
1-330456604,2011-10-26,Y,Dalemead Care Home Limited,London,Richmond upon Thames,10-12 Riverdale Gardens,Twickenham,TW1 2DA,51.457713,-0.312495,Twickenham,"Phul, Anwar",,,Y,,Y,,,,,,,1,1,E09000027,E02000792,E00019586,49,43.0,88.0,0.94131,,,
1-336365615,2011-11-17,Y,31 King Edwards Grove,London,Richmond upon Thames,31 King Edwards Grove,Teddington,TW11 9LY,51.423596,-0.319333,Twickenham,"Morgan, Edward",,,Y,,,Y,,,,,Y,3,3,E09000027,E02000805,E00019287,8,7.0,92.0,0.91296,1.0,14.4338,0.14945
1-4010959444,2017-07-03,Y,Langdon Park,London,Richmond upon Thames,18 Langdon Park,Teddington,TW11 9PS,51.418983,-0.314353,Twickenham,"Sharples, Thomas",,,Y,,,Y,,Y,,,Y,3,3,E09000027,E02000805,E00184357,7,6.0,90.0,0.9993,1.0,8.2479,0.00018
1-4314965384,2018-02-16,Y,Grasmere Avenue,London,Richmond upon Thames,13 Grasmere Avenue,Hounslow,TW3 2JG,51.456199,-0.365548,Twickenham,"Khan, Ali",,,Y,Y,,Y,,,,,Y,3,3,E09000027,E02000793,E00019682,6,6.0,94.0,0.95914,1.0,9.6225,0.06037
1-4474419140,2017-11-17,Y,Chertsey Road,London,Richmond upon Thames,401A Chertsey Road,Twickenham,TW2 6LS,51.447873,-0.355952,Twickenham,"Collier, Sam",,,Y,,,Y,,,Y,,Y,1,1,E09000027,E02000796,E00019326,4,4.0,100.0,0.98828,,,
1-4945711566,2018-04-09,Y,Walsingham Support - 45a Hampton Road,London,Richmond upon Thames,45a Hampton Road,Teddington,TW11 0LA,51.427328,-0.347821,Twickenham,"Burgess, Michael",,,Y,,,Y,,Y,,,Y,2,2,E09000027,E02000802,E00019147,5,4.0,90.0,0.99811,1.0,14.1421,0.0
1-5001889903,2018-05-21,Y,Lion Road,London,Richmond upon Thames,59 Lion Road,Twickenham,TW1 4JF,51.446558,-0.337975,Twickenham,"Sharples, Thomas",,,Y,,,Y,,Y,,,Y,1,1,E09000027,E02000797,E00019527,8,7.0,88.0,0.98828,,,
1-5002296653,2018-05-21,Y,Cedars Road,London,Richmond upon Thames,5 Cedars Road,Kingston Upon Thames,KT1 4BG,51.415657,-0.31756,Twickenham,"Sharples, Thomas",,,Y,,,Y,,Y,,,Y,1,1,E09000027,E02000805,E00184363,8,7.0,88.0,0.92972,,,
1-5088905448,2018-05-10,Y,United Response - 29 Mayfair Avenue,London,Richmond upon Thames,29 Mayfair Avenue,Twickenham,TW2 7JG,51.450857,-0.359709,Twickenham,"Battershall, Sarah",,,Y,,Y,Y,,Y,Y,Y,Y,1,1,E09000027,E02000793,E00019676,4,2.0,50.0,0.99811,,,
1-5089632910,2018-05-10,Y,United Response - The Swallows 183 -189 Hanworth Road,London,Richmond upon Thames,183 -189 Hanworth Road,Hampton,TW12 3ED,51.428279,-0.374011,Twickenham,"Battershall, Sarah",,,Y,,Y,Y,,Y,Y,Y,Y,3,3,E09000027,E02000803,E00019250,6,6.0,100.0,0.99526,0.0,0.0,0.00608
1-5089633116,2018-05-10,Y,United Response - 36 Harvey Road,London,Richmond upon Thames,36 Harvey Road,Hounslow,TW4 5LU,51.451682,-0.375698,Twickenham,"Battershall, Sarah",,,Y,,Y,Y,,Y,Y,Y,Y,2,2,E09000027,E02000796,E00019321,5,5.0,100.0,0.99376,0.0,0.0,0.00775
1-5089633283,2018-05-10,Y,United Response - 8 -10 Woodlawn Crescent,London,Richmond upon Thames,8-10 Woodlawn Crescent,Twickenham,TW2 6BE,51.444177,-0.366927,Twickenham,"Battershall, Sarah",,,Y,,Y,Y,,Y,Y,Y,Y,1,1,E09000027,E02000796,E00019309,4,4.0,100.0,0.98828,,,
1-6303997888,2019-01-28,Y,Roy Kinnear House,London,Richmond upon Thames,289 Waldegrave Road,Twickenham,TW1 4SU,51.437558,-0.336172,Twickenham,"Jackson, Dave",Y,Y,,,,Y,,,Y,Y,Y,4,4,E09000027,E02000799,E00174884,6,5.0,83.0,0.99235,1.0,13.6083,0.00762
1-6387510152,2019-10-24,Y,FitzRoy - Teddington,London,Richmond upon Thames,7 Haydon Close,Surrey,TW11 9FN,51.419226,-0.311259,Twickenham,"Bruce, Julie",,,Y,,,Y,,Y,,,Y,1,1,E09000027,E02000805,E00184378,8,12.0,150.0,0.90342,,,
1-6988321406,2019-08-08,Y,Alexander House,London,Richmond upon Thames,1-3 Palewell Park,London,SW14 8JQ,51.463749,-0.263325,Richmond Park,"Rhodes, Mia",,,Y,,Y,,,Y,,,,2,2,E09000027,E02000788,E00019128,16,14.0,84.0,0.8172,4.0,22.0971,0.22812
1-7161991144,2019-07-25,Y,Walsingham Support - St John's,London,Richmond upon Thames,1 Ferry Road,Teddington,TW11 9NN,51.429423,-0.323722,Twickenham,"Burgess, Michael",,,Y,,,Y,,Y,,,Y,1,1,E09000027,E02000801,E00019579,6,5.0,83.0,0.99811,,,
1-785264652,2013-07-04,Y,Deer Park View Care Centre,London,Richmond upon Thames,Bushy Park Road,Teddington,TW11 0DX,51.41796,-0.320805,Twickenham,"Fletcher, Tracey",Y,Y,,,Y,,,Y,,,,1,1,E09000027,E02000804,E00019569,60,51.0,85.0,0.92635,,,
1-112767279,2011-01-07,Y,The Elms,London,Southwark,147 Barry Road,London,SE22 0JR,51.452745,-0.070288,Dulwich and West Norwood,"Bardzinski, Avonel",,,Y,,Y,,,Y,,,,6,6,E09000028,E02000838,E00019921,26,22.0,86.0,0.85368,4.0,13.6886,0.11141
1-117369688,2011-01-20,Y,Glengarry Road,London,Southwark,72 Glengarry Road,London,SE22 8QD,51.456894,-0.080293,Dulwich and West Norwood,"Campbell-Watts, Nicholas",,,Y,,,,Y,Y,,,,3,3,E09000028,E02000836,E00020509,6,6.0,100.0,0.9785,0.0,0.0,0.03482
1-120087899,2011-01-12,Y,Garden House - Care Home Learning Disabilities,London,Southwark,127-131 Friary Road,London,SE15 5UW,51.476349,-0.064712,Camberwell and Peckham,"Fenn, Hugh",,,Y,,,Y,,Y,,,Y,6,6,E09000028,E02000828,E00020200,10,9.0,87.0,0.95905,1.0,12.1106,0.06764
1-120089413,2011-01-12,Y,Athol House - Care Home Physical Disabilities,London,Southwark,138 College Road,London,SE19 1XE,51.427256,-0.077734,Dulwich and West Norwood,"Fenn, Hugh",,,Y,,,Y,,Y,Y,,Y,4,4,E09000028,E02000839,E00019859,21,19.0,92.0,0.87567,3.0,13.6775,0.2119
1-120623188,2011-01-24,Y,Three C's Support - 71-73 Dunton Road,London,Southwark,Bermondsey,London,SE1 5TW,51.491258,-0.075058,Bermondsey and Old Southwark,"Woodley, Angela",,,Y,,,,Y,,,,,4,4,E09000028,E02000819,E00020368,7,5.0,71.0,0.88898,2.0,26.082,0.12036
1-123765211,2010-12-10,Y,Queens Oak Care Home,London,Southwark,64-72 Queens Road,London,SE15 2QL,51.473524,-0.060325,Camberwell and Peckham,"Crawley, Samantha",Y,Y,,,Y,,,Y,,,,5,5,E09000028,E02000829,E00168024,89,72.0,81.0,0.96227,8.0,9.0726,0.03708
1-126240260,2010-11-25,Y,Bluegrove House,London,Southwark,325 Southwark Park Road,London,SE16 2JN,51.493108,-0.057995,Bermondsey and Old Southwark,"Martin, Robert",,,Y,,Y,,,Y,,,,5,5,E09000028,E02000817,E00020254,48,40.0,83.0,0.8439,1.0,2.9463,0.14243
1-126240560,2010-11-25,Y,Greenhive House,London,Southwark,50 Brayards Road,London,SE15 2BQ,51.469165,-0.059343,Camberwell and Peckham,"Martin, Robert",,,Y,,Y,,,Y,,,,3,3,E09000028,E02000829,E00020145,64,42.0,66.0,0.82034,6.0,8.6996,0.13397
1-126242019,2010-11-25,Y,Rose Court,London,Southwark,253 Lower Road,London,SE8 5DN,51.491774,-0.044211,Bermondsey and Old Southwark,"Martin, Robert",,,Y,,Y,,,Y,,,,3,3,E09000028,E02000814,E00020433,64,46.0,72.0,0.65377,7.0,11.0853,0.12849
1-126242394,2010-11-25,Y,Waterside,London,Southwark,40 Sumner Road,London,SE15 6LA,51.480842,-0.073797,Camberwell and Peckham,"Martin, Robert",,,Y,,Y,,,Y,,,,3,3,E09000028,E02000825,E00177523,48,30.0,63.0,0.78178,5.0,9.3943,0.18358
1-128976529,2011-01-17,Y,Love Walk,London,Southwark,10 Love Walk,London,SE5 8AE,51.471573,-0.089321,Camberwell and Peckham,"Manuel, Renold",,,Y,,,,,Y,Y,,Y,4,4,E09000028,E02000830,E00019687,31,29.0,93.0,0.9508,3.0,9.2654,0.02162
1-135076033,2011-04-12,Y,Aspinden Care Home,London,Southwark,1 Aspinden Road,London,SE16 2DR,51.492354,-0.057538,Bermondsey and Old Southwark,"Kelso, Darren",,Y,,,,,,,,,,3,3,E09000028,E02000817,E00020320,26,23.0,90.0,0.96656,2.0,5.8751,0.01229
1-137765438,2011-01-13,Y,Orient St Adult Respite Unit,London,Southwark,19 Orient Street,London,SE11 4SR,51.494348,-0.105238,Bermondsey and Old Southwark,"Rabey, Kerry",Y,,Y,Y,Y,Y,Y,,Y,Y,Y,4,4,E09000028,E02006802,E00019772,4,4.0,94.0,0.75749,0.0,12.5,0.05228
1-145904088,2011-01-26,Y,Gaywood Street,London,Southwark,24 Gaywood Street,London,SE1 6HG,51.496191,-0.102958,Bermondsey and Old Southwark,"Pennington, Sally",,,Y,,,Y,,,,,,3,3,E09000028,E02006802,E00019767,5,4.0,87.0,0.93438,1.0,23.094,0.11124
1-320755780,2011-10-31,Y,Tower Bridge Care Centre,London,Southwark,1 Tower Bridge,London,SE1 4TR,51.495448,-0.083237,Bermondsey and Old Southwark,"Hall, Antony",Y,Y,,,Y,,Y,Y,,,Y,0,0,E09000028,E02000812,E00020018,128,122.0,95.05080981179312,,,,
1-508257137,2012-11-22,Y,Dover Lodge,London,Southwark,41 Woodvale,London,SE23 3DS,51.442887,-0.064141,Dulwich and West Norwood,"Abbott, Tanya",,,Y,,,Y,,,,,,2,2,E09000028,E02000838,E00019851,7,6.0,79.0,0.97863,1.0,10.1015,0.02893
1-6004663049,2019-01-10,Y,Mundania,London,Southwark,2 Mundania Road,London,SE22 0NG,51.452561,-0.059155,Camberwell and Peckham,"Hobbs, Julie",,,Y,,,Y,Y,,,,Y,5,5,E09000028,E02000835,E00020224,6,5.0,77.0,0.98283,1.0,9.1287,0.02792
1-6004663688,2019-01-10,Y,Fenwick,London,Southwark,29 Fenwick Road,London,SE15 4HS,51.463339,-0.068689,Camberwell and Peckham,"Hobbs, Julie",,,Y,,,Y,Y,,,,Y,5,5,E09000028,E02000832,E00020472,3,3.0,100.0,0.99885,0.0,0.0,0.00102
1-6271775027,2019-01-28,Y,Choice Support - 5 Bowley Close,London,Southwark,5 Bowley Close,London,SE19 1SZ,51.421941,-0.078259,Dulwich and West Norwood,"Jackson, Dave",,,Y,,Y,Y,,Y,Y,Y,Y,6,6,E09000028,E02000839,E00019863,4,3.0,75.0,0.83807,1.0,15.8114,0.19374
1-1051444139,2013-11-22,Y,Barons Lodge Sutton,London,Sutton,2 Cumnor Road,Sutton,SM2 5DW,51.360346,-0.18515,Sutton and Cheam,"Shankar, Thanabalasingam",Y,Y,,,,,Y,Y,Y,,Y,2,2,E09000029,E02000860,E00020927,17,16.0,91.0,0.97687,1.0,4.1595,0.0054
1-106191811,2011-01-10,Y,Magnolia House,London,Sutton,19 Fairholme Road,Sutton,SM1 2EE,51.360411,-0.208661,Sutton and Cheam,"McDonald, Maria",,,Y,,,Y,Y,,,,,4,4,E09000029,E02000855,E00020963,3,2.0,75.0,0.88794,0.0,16.6667,0.21858
1-107135403,2011-01-12,Y,Rutland House Care Home,London,Sutton,67 All Saints Road,Sutton,SM1 3DQ,51.37356,-0.187127,Sutton and Cheam,"Konthasinghe, Eesha",,,Y,,Y,,,Y,,,,7,7,E09000029,E02000846,E00020875,20,16.0,81.0,0.92844,2.0,8.0178,0.091
1-107911476,2011-01-21,Y,St Judes Nursing Home,London,Sutton,29-31 Mayfield Road,Sutton,SM2 5DU,51.358182,-0.181329,Sutton and Cheam,"Manji, Amyna",Y,Y,,,Y,,,Y,Y,Y,,6,6,E09000029,E02000860,E00020896,40,38.0,95.0,0.91921,2.0,3.873,0.07818
1-108402749,2011-01-06,Y,Linda Lodge,London,Sutton,91 Worcester Road,Sutton,SM2 6QL,51.355189,-0.205335,Sutton and Cheam,*,,,Y,,,,Y,Y,,,,4,4,E09000029,E02000857,E00020942,26,21.0,81.0,0.88903,4.0,15.0607,0.15506
1-110261278,2010-12-13,Y,Gable Lodge,London,Sutton,66 Beddington Gardens,Carshalton,SM5 3HQ,51.358283,-0.157812,Carshalton and Wallington,*,,,Y,,,,,Y,,,,6,6,E09000029,E02000859,E00021043,9,6.0,67.0,0.94039,1.0,9.9381,0.04151
1-111216898,2010-11-25,Y,Montclair Residential Home,London,Sutton,Montclair,Banstead,SM7 1QE,51.332088,-0.216555,Sutton and Cheam,*,,,Y,,Y,,Y,Y,,,,4,4,E09000029,E02006836,E00020707,15,15.0,100.0,0.91603,0.0,0.0,0.05924
1-112241866,2010-11-18,Y,Allswell Lodge,London,Sutton,95 Gander Green Lane,Sutton,SM1 2EP,51.363932,-0.206642,Sutton and Cheam,"Ohene, Jennifer",,,Y,,,Y,,,,,,4,4,E09000029,E02000853,E00020931,5,4.0,80.0,0.73022,1.0,16.3299,0.27521
1-112747007,2010-10-01,Y,Independence Homes Limited - 14 Cranley Gardens,London,Sutton,14 Cranley Gardens,Wallington,SM6 9PR,51.355664,-0.146344,Carshalton and Wallington,"Chrystal, Sharon",,,Y,,,Y,,,,,Y,0,0,E09000029,E02000856,E00021037,6,5.0,85.21823935227081,,,,
1-112747034,2010-10-01,Y,Independence Homes Limited - 44 Brambledown Road,London,Sutton,44 Brambledown Road,Wallington,SM6 0TF,51.352825,-0.154469,Carshalton and Wallington,"Chrystal, Sharon",,,Y,,,Y,,,,,Y,0,0,E09000029,E02000859,E00021041,7,6.0,87.77280532523442,,,,
1-112747096,2010-10-01,Y,Independence Homes Limited - 7 Hall Road,London,Sutton,7 Hall Road,Wallington,SM6 0RT,51.350501,-0.149651,Carshalton and Wallington,"Chrystal, Sharon",,,Y,Y,,Y,,,Y,,Y,0,0,E09000029,E02000859,E00021060,7,6.0,88.01013821471153,,,,
1-114226882,2011-01-10,Y,Wellesley Lodge Residential Home,London,Sutton,41 Worcester Road,Sutton,SM2 6PY,51.355881,-0.198841,Sutton and Cheam,"Wilson, Andy",,,Y,,Y,,,Y,,,,4,4,E09000029,E02000857,E00020908,22,19.0,88.0,0.89845,2.0,7.7628,0.06315
1-1145220248,2013-12-23,Y,Restoration Residential Care Home,London,Sutton,8 Oakmead Road,Croydon,CR0 3AS,51.389063,-0.138912,Carshalton and Wallington,"Thomas, Yvette",,,Y,,,,Y,,,,Y,5,5,E09000029,E02000850,E00020535,4,3.0,85.0,0.99833,1.0,13.6931,0.00169
1-116759122,2011-01-07,Y,Eversfield House,London,Sutton,45 Mulgrave Road,Sutton,SM2 6LJ,51.357752,-0.195924,Sutton and Cheam,"Schwartz, Theresa",,,Y,,,,,Y,,,,1,1,E09000029,E02000857,E00020933,24,8.0,33.0,0.46162,,,
1-117264218,2011-01-07,Y,Orford House Residential Care Home,London,Sutton,Woodcote Park,Coulsdon,CR5 2XN,51.329617,-0.152903,Carshalton and Wallington,"Naylor, Rosemary",,Y,,,Y,,,Y,,,,5,5,E09000029,E02000863,E00020667,29,24.0,82.0,0.94535,2.0,8.2326,0.0564
1-117294756,2011-01-21,Y,Sweet Homes Limited t/a Carshalton Nursing Home,London,Sutton,28 Salisbury Road,Carshalton,SM5 3HD,51.360569,-0.16604,Carshalton and Wallington,"Joshi, Anoop",Y,Y,,,Y,,,Y,,,,6,6,E09000029,E02000854,E00020649,33,15.0,46.0,0.84628,1.0,2.2811,0.18209
1-117354392,2011-01-12,Y,Walton House,London,Sutton,12 Hall Road,Wallington,SM6 0RT,51.350501,-0.149651,Carshalton and Wallington,"Hawkes, Dionne",,,Y,,,Y,,,,,,4,4,E09000029,E02000859,E00021060,8,7.0,88.0,0.95003,0.0,0.0,0.08439
1-117354407,2011-01-12,Y,Park Hill House,London,Sutton,25 Park Hill Road,Wallington,SM6 0SA,51.353285,-0.151693,Carshalton and Wallington,"Hawkes, Dionne",,,Y,,,Y,,,,,,3,3,E09000029,E02000859,E00021039,6,4.0,72.0,0.84848,1.0,19.245,0.207
1-117965762,2010-12-22,Y,Ryelands,London,Sutton,15 Beddington Gardens,Wallington,SM6 0JF,51.358513,-0.153048,Carshalton and Wallington,"Ryan, Daniel",,,Y,,Y,,,Y,,,,3,3,E09000029,E02000859,E00021045,50,48.0,97.0,0.98541,1.0,2.3094,0.0101
1-119189050,2011-03-02,Y,York Road,London,Sutton,14a York Road,Sutton,SM2 6HG,51.354593,-0.204612,Sutton and Cheam,"Cowman, John",,,Y,,,Y,,,,,,2,2,E09000029,E02006836,E00020630,6,4.0,67.0,0.84866,0.0,0.0,0.21273
1-121014562,2011-01-10,Y,Hemmet House,London,Sutton,76 Beddington Gardens,Carshalton,SM5 3HQ,51.358283,-0.157812,Carshalton and Wallington,"Williams, Philip",,,Y,,,,,,Y,,,2,2,E09000029,E02000859,E00021043,8,8.0,100.0,0.99809,0.0,0.0,3e-05
1-121963691,2011-01-19,Y,Rosedene (Active Prospects),London,Sutton,54 Higher Drive,Banstead,SM7 1PQ,51.334244,-0.224697,Sutton and Cheam,"Vallance, Jade",,,Y,,,Y,,Y,Y,,Y,3,3,E09000029,E02006836,E00020706,8,8.0,96.0,0.80822,1.0,7.2169,0.24381
1-123444244,2011-01-28,Y,Grange Cottage Residential Home,London,Sutton,6 Grange Road,Sutton,SM2 6RS,51.355822,-0.195569,Sutton and Cheam,"Halkoree, Vijayantimala",,,Y,,Y,,,Y,,,,5,5,E09000029,E02000857,E00020912,33,30.0,91.0,0.97455,2.0,5.6692,0.00727
1-124120014,2010-12-30,Y,Walsingham Support - 21 Budge Lane,London,Sutton,21 Budge Lane,Mitcham,CR4 4AN,51.385475,-0.1652,Carshalton and Wallington,"Burgess, Michael",,,Y,,,Y,,Y,Y,,Y,4,4,E09000029,E02000840,E00021071,6,4.0,71.0,0.97308,2.0,25.0,0.04841
1-124120031,2010-12-30,Y,Walsingham Support - 31 Budge Lane,London,Sutton,31 Budge Lane,Mitcham,CR4 4AN,51.385475,-0.1652,Carshalton and Wallington,"Burgess, Michael",,,Y,,,Y,,Y,Y,Y,Y,3,3,E09000029,E02000840,E00021071,6,6.0,100.0,0.96474,0.0,0.0,0.05565
1-124225955,2010-12-13,Y,Chegworth Nursing Home,London,Sutton,23 Downs Side,Cheam,SM2 7EH,51.339833,-0.207884,Sutton and Cheam,"Jivraj, Azim",Y,Y,,,,,,Y,,,Y,5,5,E09000029,E02006836,E00020704,43,39.0,91.0,0.86413,4.0,10.322,0.10462
1-124233472,2010-12-10,Y,McRae Lane,London,Sutton,25 McRae Lane,Mitcham,CR4 4AT,51.38433,-0.165576,Carshalton and Wallington,"Jackson, Dave",,,Y,,,Y,,,,Y,,6,6,E09000029,E02000840,E00021095,5,4.0,80.0,0.80136,0.0,0.0,0.15827
1-125718457,2010-12-30,Y,Elmglade Residential Home,London,Sutton,397-399 London Road,Sutton,SM3 8JH,51.367549,-0.232201,Sutton and Cheam,*,,,Y,,Y,,,Y,,,Y,5,5,E09000029,E02000847,E00020722,24,22.0,91.0,0.93579,1.0,5.4327,0.04191
