msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02002655,8,5,1,8,11,26,15,5
E02002656,0,0,0,0,0,0,1,2
E02002657,0,0,0,2,2,1,0,0
E02002658,0,0,0,0,2,10,7,11
E02002659,0,0,0,0,1,2,3,2
E02002660,2,2,5,3,3,2,0,0
E02002661,0,0,0,2,2,10,37,23
E02002662,1,2,2,4,14,4,9,3
E02002663,1,674,34,8,5,7,1,0
E02002664,0,0,1,2,1,0,0,0
E02002665,0,0,0,0,0,4,6,7
E02002666,0,15,5,4,6,14,13,8
E02002667,0,0,0,0,0,0,0,0
E02002668,0,0,0,0,0,0,0,0
E02002669,0,0,4,2,7,5,3,4
E02002670,0,0,0,1,4,5,1,0
E02002671,0,131,208,203,102,40,30,12
E02002672,5,0,0,5,6,9,10,11
E02002673,0,0,2,3,9,16,19,6
E02002674,0,0,0,1,1,0,0,0
E02002675,0,2,5,13,15,6,2,3
E02002676,0,0,0,0,2,4,3,4
E02002677,0,2,4,4,10,8,0,0
E02002678,0,0,0,1,7,7,5,11
E02002679,0,1,0,0,7,3,0,0
E02002680,0,57,60,45,20,10,13,15
E02002681,0,1,1,3,12,25,32,9
E02002682,0,0,0,2,1,0,0,0
E02002684,0,0,2,3,11,7,8,0
E02002685,0,0,0,0,0,3,3,3
E02002686,0,0,5,9,16,15,12,17
E02002687,2,0,0,14,25,20,30,13
E02002688,0,0,0,8,14,17,6,9
E02002689,0,0,0,0,3,4,12,9
E02002691,0,0,0,0,0,0,5,5
E02002692,0,26,165,207,118,37,22,22
E02002693,0,2,1,8,9,1,2,0
E02002694,8,20,3,3,12,1,6,7
E02002695,0,3,3,22,37,15,21,9
E02002696,0,279,98,10,2,0,1,3
E02002697,0,0,0,0,0,0,0,0
E02002698,0,0,5,3,2,3,2,3
E02002699,0,1,0,0,2,1,4,7
E02002700,0,0,4,1,0,1,3,3
E02002701,0,0,0,0,0,1,0,4
E02002702,0,0,0,0,4,2,6,25
E02002703,6,99,2,3,1,1,2,13
E02002704,2,0,0,1,1,0,0,0
E02002705,0,4,22,17,10,2,2,2
E02002706,0,0,2,4,6,10,8,9
E02002707,0,0,0,0,0,0,5,7
E02002708,0,0,0,0,0,1,7,12
E02002709,0,83,313,297,75,1,5,6
E02002710,0,0,0,0,0,2,9,10
E02002711,0,0,0,0,0,0,3,12
E02002712,0,0,3,7,15,22,23,25
E02002714,2,0,0,0,0,2,3,2
E02002715,0,0,0,0,0,0,12,11
E02002716,0,0,0,0,0,2,4,1
E02002717,4,0,0,2,1,0,1,5
E02002718,0,0,0,3,0,4,4,9
E02002719,0,0,0,0,9,18,33,27
E02002720,0,0,0,4,5,1,7,18
E02002721,0,0,0,0,2,1,6,7
E02002722,8,6,8,16,8,10,13,15
E02002723,0,2,4,10,10,10,14,15
E02002724,0,14,7,3,8,4,1,0
E02002725,0,0,3,9,8,1,5,18
