msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02002393,0,0,0,0,0,4,10,12
E02002394,0,0,0,2,0,0,0,0
E02002395,0,0,0,0,0,2,12,22
E02002396,2,0,0,0,0,3,25,70
E02002397,0,0,0,0,0,0,2,4
E02002398,0,0,0,0,0,0,0,0
E02002399,0,0,0,0,0,0,0,0
E02002400,0,0,0,0,0,0,0,0
E02002401,0,0,0,0,0,0,0,0
E02002402,0,0,0,0,0,5,11,26
E02002403,0,0,0,0,0,8,37,79
E02002404,0,215,1,4,13,4,4,0
E02002405,2,5,0,0,0,2,22,38
E02002406,0,0,1,0,0,0,0,0
E02002407,0,0,0,0,2,3,11,31
E02002408,0,0,0,0,1,5,21,47
E02002409,0,0,0,0,2,3,8,4
E02002410,0,0,0,2,6,4,23,31
E02002411,0,0,0,0,6,4,9,37
E02002412,0,0,0,3,1,0,0,0
E02002414,0,0,0,0,0,3,12,17
E02002415,0,0,0,0,0,0,0,0
E02002416,0,14,21,17,8,1,5,17
E02002417,0,0,0,0,0,3,3,24
E02002418,0,0,0,0,0,0,0,0
E02002419,0,0,0,0,0,0,0,1
E02002420,0,0,0,0,0,0,0,0
E02002421,0,0,0,0,1,2,10,19
E02002422,0,0,1,0,4,3,9,21
E02002423,0,0,0,0,0,9,9,16
E02002424,0,0,1,1,1,3,6,26
E02002425,0,0,0,0,0,10,15,19
E02002426,0,4,2,0,3,4,11,25
E02002427,0,0,0,0,0,2,1,8
E02002428,0,0,0,1,0,0,0,0
E02002429,0,0,0,0,0,5,3,11
E02002430,0,0,0,3,4,2,4,4
E02002431,0,0,0,0,0,0,1,14
E02002432,0,0,0,0,0,5,28,52
E02002433,0,2,10,8,1,0,0,0
E02002434,0,1,4,3,10,3,11,17
E02002435,0,0,0,0,0,1,5,7
E02002436,0,4,4,2,5,2,0,0
E02002437,0,0,0,0,0,0,0,0
E02002438,0,0,1,7,16,3,2,0
E02002439,0,0,3,3,0,2,13,41
E02002440,0,0,2,0,0,0,0,0
E02002441,0,0,0,0,5,8,19,30
E02002442,0,0,5,0,1,1,7,14
E02002443,0,1,3,3,5,0,0,0
E02002444,0,0,1,1,0,0,0,0
E02002445,0,1,0,0,2,11,26,46
E02002446,0,0,1,1,1,3,6,22
E02002447,0,0,0,0,1,7,20,31
E02002448,0,0,3,0,1,4,5,11
E02002449,0,0,0,0,0,9,24,61
E02002450,0,5,3,5,1,4,2,5
E02002451,0,7,5,4,14,10,21,15
E02002452,0,0,0,2,8,10,12,26
