msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02001331,0,0,0,0,0,0,0,0
E02001332,0,0,0,0,0,2,7,9
E02001333,3,1,2,0,4,6,15,28
E02001334,0,0,0,0,0,0,0,0
E02001335,0,0,1,2,6,11,9,5
E02001336,0,0,1,3,4,3,16,20
E02001337,0,2,0,0,0,2,7,24
E02001338,0,0,0,0,0,0,5,17
E02001339,0,0,0,0,0,0,0,0
E02001340,0,0,1,0,4,3,0,0
E02001341,4,3,0,6,16,1,8,13
E02001342,0,0,0,1,1,15,50,65
E02001343,2,1,0,0,0,0,0,0
E02001344,0,0,0,0,0,8,28,47
E02001345,0,0,0,0,0,0,0,0
E02001346,0,0,0,0,0,0,0,0
E02001347,0,4,5,3,3,0,0,0
E02001348,0,0,0,2,0,2,2,1
E02001349,4,0,0,0,0,2,3,18
E02001350,0,0,0,0,3,8,30,53
E02001351,0,0,0,2,1,3,2,2
E02001352,0,0,0,2,0,0,0,0
E02001353,0,0,0,0,0,2,11,3
E02001354,0,0,0,1,0,0,0,0
E02001355,0,0,0,0,0,0,0,0
E02001356,0,0,0,0,1,0,0,0
E02001357,0,0,0,0,2,4,15,20
E02001358,0,0,0,0,2,6,1,9
E02001359,0,0,0,0,0,0,0,0
E02001360,0,0,5,1,1,0,0,0
E02001361,0,0,0,0,0,0,0,0
E02001362,0,0,0,0,3,0,6,13
E02001363,0,0,0,0,0,0,0,0
E02001364,0,0,1,3,14,10,20,25
E02001365,0,0,0,1,2,6,31,30
E02001366,0,0,0,0,2,4,9,6
E02001367,0,0,0,0,0,4,11,25
E02001368,0,3,0,2,1,4,2,7
E02001369,0,209,10,8,0,0,0,0
E02001370,0,0,2,2,11,3,1,0
E02001371,0,0,0,0,2,10,32,42
E02001372,0,5,1,2,14,11,20,48
E02001373,0,0,0,0,0,0,0,0
E02001374,0,0,1,6,8,9,4,9
E02001375,0,0,1,0,2,2,10,17
E02001376,0,1,1,3,0,0,0,0
E02001377,0,1749,77,6,4,5,7,17
E02001378,0,0,2,6,8,11,13,26
E02001380,1,0,0,1,1,0,0,0
E02001381,0,0,0,0,0,0,0,0
E02001382,0,0,0,0,0,0,0,0
E02001383,0,943,46,8,11,3,2,2
E02001384,0,0,0,0,0,0,0,0
E02001385,0,7,0,2,15,4,1,5
E02001386,0,0,0,0,0,0,0,0
E02001387,0,41,0,0,0,3,27,28
E02001388,0,695,4,1,0,1,33,43
E02001389,0,0,1,0,4,2,12,11
E02001390,0,0,0,0,6,10,21,31
E02001391,0,2,2,3,8,9,15,25
E02001392,0,0,0,0,0,0,0,0
E02001393,0,221,0,1,3,3,10,11
E02001394,2,13,3,5,9,17,45,51
E02001395,0,0,0,0,0,0,0,0
E02001396,0,0,0,0,2,0,0,0
E02001397,1,0,0,0,0,3,7,13
E02001398,0,158,10,0,2,4,5,16
E02001399,0,0,0,0,0,0,0,0
E02001400,0,0,0,0,6,5,18,26
E02001401,0,0,0,0,0,0,0,0
E02001402,0,0,0,1,9,7,13,28
E02001403,0,0,0,0,0,4,1,1
E02001404,0,0,0,0,2,0,0,0
E02001405,0,0,0,0,0,4,11,10
E02001406,0,0,0,0,1,6,9,20
E02001407,0,3,1,3,3,0,7,11
E02001408,0,0,2,2,1,0,0,0
E02001409,0,0,0,0,0,0,0,0
E02001410,0,1,1,2,5,3,2,9
E02001411,0,0,0,0,0,0,15,37
E02001412,0,0,5,1,12,6,3,10
E02001413,5,0,0,0,0,0,0,0
E02001414,0,0,0,0,0,0,0,0
E02001415,0,0,0,0,0,1,5,9
E02001416,0,0,0,2,0,5,6,22
E02001417,0,8,2,2,2,5,8,16
E02001418,0,0,0,0,0,0,0,0
E02001419,0,6,0,2,0,6,13,19
E02001420,0,1,0,0,0,6,16,33
E02001421,1,0,0,0,0,2,1,12
E02001422,0,3,2,1,2,2,23,19
E02001423,0,0,0,0,0,2,7,10
E02001425,0,0,0,0,1,6,21,24
E02001426,0,0,0,0,11,9,12,13
E02001427,0,0,0,0,2,1,0,0
E02001428,0,1,0,0,3,4,26,46
E02001429,0,0,0,0,0,0,0,0
E02001430,0,0,0,0,0,2,16,38
E02001431,0,2,0,4,24,29,68,151
E02001432,2,2,5,21,22,28,42,137
E02001433,0,0,0,0,0,0,0,0
E02001434,0,0,0,5,12,17,13,23
E02001435,0,3,0,0,0,2,18,26
E02001436,0,0,3,1,3,2,24,23
E02001437,0,3,2,13,19,24,67,177
E02001438,0,0,0,0,0,0,0,0
