msoa,MC: Care home with nursing,MC: Care home without nursing,MC: Children's home,MC: General hospital,MC: Home or hostel,MC: Mental health hospital or unit,MC: Other home,MC: Other hospital,Other: Approved premises,Other: Defence,Other: Detention centres,Other: Education,Other: Prison service,Other: Religious,Other: Staff/Worker accommodation,Other: Temporary accommodation,total
E02001239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,8
E02001242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02001246,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02001247,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5
E02001248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001251,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001256,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
E02001257,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02001258,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001259,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001260,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,7
E02001261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02001262,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001263,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
E02001264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
E02001265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001267,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
E02001268,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
E02001269,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4
E02001270,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
E02001271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001272,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001273,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6
E02001274,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7
E02001275,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02001276,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001280,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001282,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
E02001283,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02001284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001285,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
E02001286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
E02001287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
E02001288,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
E02001289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001290,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4
E02001291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001292,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5
