area,household residents,communal residents,msoa
E00024612,616,0,E02001016
E00024613,295,0,E02001016
E00024614,331,0,E02001016
E00024615,241,0,E02001016
E00024616,320,0,E02001016
E00024617,378,0,E02001016
E00024618,260,0,E02001010
E00024619,376,0,E02001010
E00024620,457,43,E02000998
E00024621,379,0,E02000991
E00024622,260,0,E02000991
E00024623,418,0,E02000998
E00024624,580,0,E02000998
E00024625,565,0,E02000998
E00024626,550,0,E02000998
E00024627,338,0,E02000998
E00024628,297,0,E02000998
E00024629,274,8,E02000998
E00024630,339,15,E02000998
E00024631,318,0,E02000998
E00024632,506,0,E02000998
E00024633,538,0,E02000998
E00024634,453,0,E02000998
E00024635,284,0,E02000991
E00024636,472,0,E02000994
E00024637,181,0,E02000991
E00024638,321,0,E02000991
E00024639,260,0,E02000994
E00024640,219,0,E02000991
E00024641,211,0,E02000991
E00024642,251,0,E02000994
E00024643,248,0,E02000991
E00024644,180,0,E02000994
E00024645,418,0,E02000994
E00024646,392,0,E02000991
E00024647,252,0,E02000991
E00024648,267,0,E02000991
E00024649,304,0,E02000994
E00024650,387,0,E02000994
E00024651,314,0,E02000998
E00024652,220,0,E02000994
E00024653,475,0,E02000994
E00024654,312,0,E02000998
E00024655,396,0,E02000994
E00024656,283,0,E02000998
E00024657,253,0,E02000994
E00024659,348,0,E02000998
E00024660,173,0,E02000998
E00024661,363,0,E02000998
E00024662,303,0,E02001012
E00024663,352,0,E02001012
E00024664,311,0,E02001016
E00024665,414,1,E02001016
E00024666,421,0,E02001012
E00024667,336,0,E02001006
E00024668,350,0,E02001008
E00024669,518,0,E02001008
E00024670,414,0,E02001012
E00024671,460,0,E02001008
E00024672,250,0,E02001008
E00024673,339,0,E02001008
E00024674,366,0,E02001006
E00024675,267,0,E02001008
E00024676,508,0,E02001008
E00024677,333,0,E02001012
E00024678,536,0,E02001006
E00024679,399,0,E02001008
E00024680,401,0,E02001012
E00024681,418,0,E02001012
E00024682,348,0,E02001012
E00024683,357,0,E02001012
E00024684,346,0,E02001012
E00024685,327,0,E02001012
E00024686,361,0,E02001012
E00024687,587,0,E02001012
E00024688,288,0,E02001012
E00024689,276,0,E02001012
E00024690,301,0,E02001012
E00024691,352,0,E02001012
E00024692,325,4,E02001012
E00024693,351,0,E02001012
E00024694,369,0,E02001016
E00024695,354,0,E02001016
E00024696,282,0,E02001016
E00024697,225,0,E02001016
E00024698,333,0,E02001016
E00024699,446,0,E02001016
E00024700,315,0,E02001016
E00024701,339,0,E02001016
E00024702,330,0,E02001016
E00024703,459,0,E02001006
E00024705,229,0,E02000990
E00024706,273,0,E02000990
E00024708,340,0,E02000997
E00024709,332,0,E02000997
E00024710,221,2,E02000997
E00024711,306,0,E02000990
E00024712,289,0,E02000997
E00024713,176,0,E02000997
E00024714,290,0,E02000997
E00024715,311,28,E02000997
E00024716,322,0,E02000997
E00024717,262,0,E02000997
E00024718,232,0,E02000997
E00024719,223,0,E02000997
E00024720,271,0,E02000997
E00024721,191,0,E02000997
E00024722,370,0,E02000997
E00024723,295,0,E02000997
E00024724,384,0,E02000990
E00024725,261,0,E02000987
E00024726,285,0,E02000987
E00024727,270,0,E02000987
E00024728,130,0,E02000987
E00024729,335,0,E02000987
E00024730,283,1,E02000987
E00024731,315,0,E02000987
E00024732,295,0,E02000987
E00024733,290,0,E02000987
E00024734,248,0,E02000987
E00024735,242,0,E02000987
E00024736,220,0,E02000987
E00024737,165,48,E02000987
E00024738,284,0,E02000987
E00024739,246,10,E02000987
E00024740,267,0,E02000987
E00024741,408,0,E02000990
E00024742,294,0,E02000987
E00024743,218,0,E02000987
E00024744,333,0,E02000987
E00024745,363,0,E02000990
E00024746,239,0,E02000987
E00024747,237,0,E02000990
E00024748,298,0,E02000987
E00024749,236,0,E02000990
E00024750,219,0,E02000990
E00024751,335,0,E02000990
E00024752,253,0,E02000990
E00024753,280,0,E02000990
E00024754,198,0,E02000990
E00024755,284,0,E02000990
E00024756,307,0,E02001011
E00024757,322,0,E02001013
E00024758,277,0,E02001011
E00024759,450,3,E02001013
E00024760,333,0,E02001013
E00024761,251,0,E02001003
E00024762,310,0,E02001013
E00024763,271,0,E02001013
E00024764,243,0,E02001013
E00024765,445,0,E02001013
E00024766,398,0,E02001013
E00024767,251,0,E02001013
E00024768,402,0,E02001013
E00024769,276,0,E02001013
E00024770,253,0,E02001013
E00024771,283,0,E02001013
E00024772,344,0,E02001013
E00024773,319,36,E02001013
E00024774,210,0,E02001003
E00024775,259,0,E02001003
E00024776,296,0,E02001003
E00024777,287,0,E02001011
E00024778,246,0,E02001011
E00024779,301,0,E02001013
E00024780,277,0,E02001013
E00024781,334,0,E02001013
E00024782,253,0,E02001013
E00024783,420,0,E02001011
E00024784,355,0,E02001011
E00024785,440,0,E02001011
E00024786,193,0,E02001014
E00024787,459,0,E02001011
E00024788,327,0,E02001011
E00024789,334,0,E02001011
E00024790,299,0,E02001014
E00024791,269,0,E02001014
E00024792,272,0,E02001014
E00024793,296,0,E02001014
E00024794,434,0,E02001011
E00024796,291,0,E02001011
