Middle layer Super Output Areas Code,other,bisexual,homosexual,unknown,heterosexual,total,heterosexual percentage,homosexual percentage,bisexual percentage,other percentage,unknown percentage
E02004578,13,39,69,502,5961,6571,90.71678587733982,1.0500684827271343,0.5935169684979454,0.19783898949931517,7.639628671435093
E02004579,10,40,60,431,6218,6749,92.13216772855239,0.8890205956437991,0.5926803970958661,0.14817009927396652,6.386131278707957
E02004580,18,67,79,847,9755,10748,90.76107182731671,0.735020468924451,0.6233717901004838,0.16747301823595087,7.880535913658355
E02004581,13,40,69,425,6589,7123,92.50315878141234,0.968692966446722,0.5615611399691142,0.18250737048996207,5.966587112171838
E02004582,7,35,75,489,5478,6077,90.14316274477538,1.2341615928912293,0.5759420766825736,0.11518841533651474,8.046733585650815
E02004583,18,86,64,531,6794,7475,90.88963210702342,0.8561872909698997,1.1505016722408028,0.2408026755852843,7.103678929765886
E02004584,6,25,40,554,5352,5971,89.63322726511473,0.6699045386032491,0.41869033662703065,0.10048568079048736,9.278177859654999
E02004585,6,56,66,518,6804,7444,91.40247178936056,0.8866200967221923,0.7522837184309511,0.08060182697474476,6.958624395486297
E02004586,12,60,92,561,6177,6890,89.65166908563134,1.3352685050798256,0.8708272859216255,0.1741654571843251,8.142235123367199
E02004587,15,61,73,473,5529,6136,90.10756192959583,1.1897001303780965,0.9941329856584094,0.24445893089960888,7.708604954367666
E02004588,19,80,122,514,5109,5825,87.70815450643777,2.0944206008583692,1.3733905579399142,0.32618025751072965,8.82403433476395
E02004589,10,58,73,537,5442,6110,89.0671031096563,1.1947626841243861,0.9492635024549919,0.16366612111292964,8.78887070376432
E02004590,8,66,94,622,6484,7266,89.23754472887421,1.293696669419213,0.9083402146985963,0.11010184420589045,8.560418387007983
E02004591,12,53,53,387,5641,6134,91.96283012716009,0.8640365177698075,0.8640365177698075,0.19563090968373,6.309096837300293
E02004592,31,107,102,694,9670,10573,91.45937766007755,0.9647214603234654,1.0120117279863803,0.2931996595100728,6.563889151612598
E02004593,17,48,59,455,6768,7330,92.33287858117326,0.8049113233287858,0.6548431105047748,0.2319236016371078,6.207366984993179
E02004594,16,62,75,385,6229,6751,92.26781217597393,1.1109465264405272,0.9183824618575026,0.23700192564064582,5.7028588357280405
E02004595,31,88,137,688,10950,11863,92.30380173649161,1.1548512180730002,0.7418022422658687,0.2613166989800219,5.7995448031695185
E02004596,17,58,90,492,7611,8251,92.24336444067386,1.090776875530239,0.7029450975639316,0.20603563204460068,5.962913586231972
E02004597,15,62,66,427,6701,7256,92.35115766262403,0.9095920617420067,0.8544652701212789,0.2067254685777288,5.884785005512679
E02004598,6,65,75,489,8228,8857,92.89827255278311,0.8467878514169583,0.7338828045613639,0.06774302811335667,5.521056791238569
E02004599,6,44,53,360,5893,6350,92.80314960629921,0.8346456692913385,0.6929133858267716,0.09448818897637795,5.669291338582677
E02004600,12,43,59,327,4144,4573,90.61884977039144,1.2901815001093375,0.9403017712661274,0.2624097966324076,7.150666958233106
E02004601,16,83,52,342,4729,5206,90.83749519784864,0.9988474836726854,1.5943142527852476,0.3073376872839032,6.569343065693431
E02004602,19,95,79,363,4798,5335,89.9343955014058,1.4807872539831302,1.7806935332708531,0.3561387066541706,6.804123711340206
E02004603,93,338,171,626,5827,6962,83.69721344441253,2.4561907497845445,4.854926745188164,1.335823039356507,8.991669060614765
E02004604,22,118,90,465,5652,6325,89.3596837944664,1.4229249011857708,1.8656126482213438,0.34782608695652173,7.351778656126482
E02004605,18,54,65,312,4141,4572,90.57305336832896,1.42169728783902,1.1811023622047243,0.39370078740157477,6.824146981627297
E02004606,48,185,187,621,7781,8774,88.6824709368589,2.1312970139047183,2.1085023934351494,0.5470708912696604,7.077729655801231
E02004607,48,222,209,569,7388,8388,88.07820696232713,2.491654744873629,2.6466380543633763,0.5722460658082975,6.7835002384358605
E02004608,52,242,222,659,7431,8554,86.87163899929857,2.5952770633621696,2.829085807809212,0.60790273556231,7.703998129530045
E02004609,16,73,78,350,5435,5936,91.5599730458221,1.3140161725067385,1.2297843665768193,0.2695417789757413,5.89622641509434
E02004610,28,86,105,504,5784,6479,89.27303596233986,1.6206204661213148,1.3273653341565055,0.43216545763235065,7.778978237382312
E02004611,22,94,91,588,8709,9482,91.8477114532799,0.9597131406876187,0.9913520354355622,0.23201856148491878,6.201223370596921
E02004612,27,88,75,452,7046,7661,91.97232737240569,0.9789844667797938,1.1486751076882913,0.3524344080407258,5.900013053126224
E02004613,7,46,46,329,4863,5284,92.0325510976533,0.8705526116578349,0.8705526116578349,0.13247539742619227,6.226343679031037
E02004614,12,47,55,303,4061,4466,90.93148231079266,1.2315270935960592,1.052395879982087,0.2686968204209583,6.784594715629198
E02004615,14,41,85,445,6852,7423,92.3076923076923,1.1450895864205846,0.5523373299205173,0.18860299070456688,5.994880775966591
E02004616,11,60,127,589,7758,8534,90.90696039371923,1.488164987110382,0.7030700726505742,0.12889617998593858,6.901804546519803
E02004617,19,56,82,479,7191,7808,92.09784836065575,1.0502049180327868,0.7172131147540983,0.24334016393442623,6.134733606557377
E02004618,11,41,64,375,5638,6118,92.15429879045439,1.0460934946060805,0.6701536449820202,0.17979731938542007,6.129454069957503
E02004619,16,49,91,352,5618,6110,91.94762684124387,1.4893617021276597,0.8019639934533551,0.2618657937806874,5.761047463175123
E02004620,11,63,73,393,6316,6845,92.27173119065012,1.066471877282688,0.9203798392987582,0.16070124178232287,5.741417092768445
E02004621,15,75,90,504,4696,5365,87.53028890959925,1.6775396085740912,1.3979496738117427,0.27958993476234856,9.394221808014912
E02004622,12,76,68,446,5726,6316,90.65864471184294,1.0766307789740341,1.2032932235592146,0.18999366687777072,7.061431285623812
E02004623,12,68,58,416,7110,7652,92.91688447464715,0.7579717720857292,0.8886565603763722,0.15682174594877157,5.4364871928907474
E02004624,8,28,47,310,5071,5456,92.94354838709677,0.8614369501466275,0.5131964809384164,0.1466275659824047,5.681818181818182
E02004625,18,92,90,517,7844,8543,91.81786257754887,1.0534940887276132,1.0769050684771158,0.21069881774552265,6.051738265246401
E02004626,22,92,96,716,7723,8627,89.5212704300452,1.1127854410571463,1.0664193810130984,0.25501333024226264,8.299524747884549
E02004627,32,63,58,397,4728,5246,90.12581014105986,1.1056042699199389,1.2009149828440717,0.6099885627144491,7.567670606176134
E02004628,18,54,64,479,5950,6547,90.8813196884069,0.9775469680769817,0.8248052543149534,0.27493508477165113,7.3163280892011615
E02004629,47,116,101,799,9605,10621,90.43404575840316,0.9509462385839375,1.0921758779775916,0.44251953676678285,7.522832125035308
E02004630,14,35,59,380,5195,5669,91.6387369906509,1.0407479273240432,0.6173928382430763,0.24695713529723057,6.703122243781973
E02004631,6,27,41,340,4012,4420,90.76923076923077,0.9276018099547512,0.6108597285067874,0.13574660633484162,7.6923076923076925
E02004632,20,87,79,635,8199,9000,91.10000000000001,0.8777777777777779,0.9666666666666667,0.2222222222222222,7.055555555555555
E02004633,10,63,64,481,6428,7036,91.35872654917567,0.9096077316657191,0.8953951108584423,0.14212620807276863,6.836270608300171
E02004634,29,112,112,602,8515,9341,91.15726367626593,1.1990150947436033,1.1990150947436033,0.3104592656032545,6.44470613424687
E02004635,11,56,67,372,5833,6328,92.17762326169405,1.058786346396966,0.8849557522123894,0.1738305941845765,5.878634639696586
E02004636,15,68,64,357,6086,6575,92.56273764258555,0.973384030418251,1.0342205323193916,0.22813688212927757,5.429657794676806
E02004637,34,127,143,651,7007,7928,88.38294651866802,1.8037336024217963,1.601917255297679,0.4288597376387487,8.211402623612512
E02004638,14,44,44,322,4385,4795,91.44942648592284,0.9176225234619395,0.9176225234619395,0.291970802919708,6.715328467153285
E02004639,71,292,258,954,8386,9890,84.79271991911021,2.608695652173913,2.9524772497472194,0.717896865520728,9.646107178968656
E02004640,43,114,95,671,5649,6529,86.5216725379078,1.455046714657681,1.7460560575892174,0.6586000918976873,10.277224689845307
E02004641,7,58,71,417,5703,6249,91.26260201632262,1.1361817890862538,0.9281485037606017,0.11201792286765883,6.673067690830532
E02004642,30,96,85,586,8862,9629,92.03447917748468,0.8827500259632362,0.996988264617302,0.31155883269290685,6.085782531934781
E02004643,36,95,73,520,5610,6298,89.07589711019371,1.15909812638933,1.508415369958717,0.5716100349317244,8.256589393458242
E02004644,16,89,112,491,6586,7278,90.49189337730145,1.5388843088760649,1.2228634240175873,0.21984061555372353,6.746358889804892
E02004645,27,72,76,376,6940,7464,92.97963558413718,1.0182207931404073,0.964630225080386,0.3617363344051447,5.037513397642015
E02004646,19,65,91,615,6481,7252,89.36845008273579,1.2548262548262548,0.8963044677330392,0.26199669056811914,8.48041919470491
E02004647,11,57,47,351,4602,5057,91.00257069408741,0.9294047854459166,1.1271504844769626,0.2175202689341507,6.940874035989718
E02004648,6,42,50,323,4325,4740,91.24472573839662,1.0548523206751055,0.8860759493670887,0.12658227848101267,6.814345991561181
E02004649,16,71,109,317,5380,5877,91.54330440701038,1.854687765866939,1.2080993704270886,0.272247745448358,5.393908456695593
E02004650,33,160,173,612,10056,11001,91.40987182983366,1.5725843105172257,1.45441323516044,0.29997272975184075,5.563130624488683
E02004651,16,104,118,487,8022,8731,91.8795097926927,1.3515061275913411,1.19115794296186,0.18325506814797848,5.577826136754094
E02004652,15,48,56,452,5122,5678,90.20781965480803,0.9862627685804861,0.8453680873547023,0.2641775272983445,7.960549489256781
E02004653,13,35,79,428,5886,6428,91.56813939016801,1.2289981331673927,0.5444928438083385,0.20224019912881147,6.658369632856253
E02004654,28,120,106,736,8553,9515,89.88964792433,1.114030478192328,1.2611665790856543,0.29427220178665264,7.735155018392012
E02004655,13,81,71,446,6064,6662,91.02371660162113,1.0657460222155508,1.215851095767037,0.19513659561693183,6.694686280396277
E02004656,63,196,178,818,8246,9438,87.37020555202373,1.8859927950837043,2.0767111676202585,0.6675143038779402,8.667090485272304
E02004657,26,93,80,356,5045,5574,90.50950843200573,1.4352350197344816,1.6684607104413347,0.46645138141370646,6.386795837818443
E02004658,16,45,46,342,4782,5215,91.69702780441035,0.8820709491850431,0.862895493767977,0.30680728667305845,6.5580057526366256
E02004659,16,52,60,407,5390,5909,91.21678795058385,1.0154002369267219,0.8800135386698258,0.2707733965137925,6.887798273819596
E02004660,19,46,82,433,5033,5594,89.97139792634967,1.465856274579907,0.8223096174472649,0.3396496245977833,7.740436181623167
E02004661,13,57,68,472,6544,7141,91.63982635485226,0.9522475843719368,0.7982075339588293,0.18204733230639966,6.609718526816972
E02004662,6,44,54,319,5065,5482,92.39328712148851,0.9850419554906968,0.8026267785479753,0.10944910616563297,5.81904414447282
E02004663,27,53,90,395,4842,5380,90.0,1.6728624535315983,0.9851301115241635,0.5018587360594796,7.342007434944238
E02004664,25,84,88,452,5366,5990,89.58263772954925,1.4691151919866445,1.4023372287145242,0.41736227045075125,7.545909849749583
E02004665,19,92,68,446,6528,7134,91.50546677880573,0.9531819456125596,1.2895991028875806,0.26633024950939166,6.2517521726941405
E02004666,14,84,130,662,8849,9725,90.9922879177378,1.3367609254498714,0.8637532133676092,0.14395886889460155,6.80719794344473
E02004667,22,74,120,630,8160,8984,90.82813891362423,1.335707925200356,0.8236865538735529,0.24487978628673196,7.012466607301871
E02004668,18,50,81,494,7045,7670,91.85136897001304,1.0560625814863103,0.651890482398957,0.2346805736636245,6.440677966101695
E02004669,10,40,63,375,5755,6233,92.33114070271138,1.0107492379271619,0.6417455478902615,0.16043638697256538,6.016364511471202
E02004671,15,46,38,383,5423,5890,92.07130730050935,0.6451612903225806,0.7809847198641765,0.2546689303904924,6.502546689303905
E02004672,32,111,106,576,9222,10015,92.08187718422366,1.0584123814278583,1.108337493759361,0.31952071892161754,5.751372940589116
E02004673,7,57,74,343,5789,6263,92.43174197668849,1.181542391825004,0.9101069774868273,0.1117675235510139,5.476608653999681
E02004674,30,93,127,614,8848,9682,91.38607725676513,1.3117124561041107,0.9605453418715142,0.30985333608758525,6.341664945259244
E02004675,12,70,66,406,5677,6219,91.28477247145842,1.0612638687891944,1.1255828911400545,0.1929570670525808,6.528380768612317
E02004676,17,52,82,354,6218,6706,92.72293468535639,1.2227855651655235,0.7754249925439904,0.25350432448553534,5.27885475693409
E02004677,10,43,49,386,5625,6103,92.16778633458954,0.8028838276257577,0.7045715222021957,0.16385384237260364,6.3247583155825
E02004678,12,55,56,341,5847,6299,92.82425781870138,0.8890300047626608,0.8731544689633275,0.19050642959199873,5.413557707572631
E02004679,10,100,126,431,8154,8811,92.54341164453524,1.4300306435137897,1.1349449551696744,0.11349449551696741,4.891612756781296
E02004680,16,59,90,347,5764,6260,92.07667731629392,1.4376996805111821,0.9424920127795527,0.25559105431309903,5.543130990415335
E02004681,46,189,196,771,10165,11321,89.78888790742867,1.7312958219238581,1.6694638282837206,0.4063245296351913,6.810352442363748
E02004682,21,61,88,419,6110,6678,91.49445941898772,1.3177598083258462,0.9134471398622341,0.3144654088050315,6.274333632824199
E02004683,29,96,102,500,5936,6634,89.4784443774495,1.5375339161893276,1.4470907446487788,0.43714199577931867,7.5369309617123905
E02004684,52,138,131,523,8169,8961,91.16170070304653,1.461890414016293,1.5400066956812855,0.5802923780828032,5.836402187255887
E02004685,28,146,122,483,5955,6706,88.8010736653743,1.8192663286609005,2.177154786758127,0.41753653444676403,7.20250521920668
E02004686,31,164,135,569,6387,7255,88.03583735354927,1.8607856650585803,2.2605099931082013,0.4272915230875258,7.842866988283942
E02004687,31,95,98,384,5249,5826,90.09612083762444,1.6821146584277378,1.6306213525575006,0.5320974939924477,6.591143151390319
E02004688,31,81,77,435,5735,6328,90.62895069532237,1.2168141592920354,1.2800252844500632,0.4898862199747156,6.874209860935525
E02004689,4,39,35,237,4472,4783,93.49780472506795,0.7317583106836713,0.8153878319046624,0.083629521220991,4.955049132343717
E02004690,15,68,93,443,6080,6684,90.96349491322562,1.3913824057450628,1.0173548773189707,0.2244165170556553,6.627767803710354
E02004691,17,48,44,429,6149,6670,92.18890554722638,0.6596701649175413,0.7196401799100449,0.25487256371814093,6.431784107946028
E02004692,13,25,53,331,5733,6142,93.34093129273853,0.8629111038749592,0.40703353956366,0.2116574405731032,5.389124063822859
E02004693,24,90,77,370,5391,5928,90.9412955465587,1.2989203778677463,1.5182186234817814,0.4048582995951417,6.241565452091768
E02004694,11,60,61,345,5629,6095,92.3543888433142,1.0008203445447088,0.9844134536505332,0.1804757998359311,5.660377358490567
E02004695,16,65,69,314,6397,6845,93.45507669831994,1.008035062089116,0.9495982468955442,0.23374726077428779,4.587289992695398
E02004696,12,47,64,265,5721,6097,93.8330326390028,1.0496965720846316,0.7708709201246514,0.19681810726586846,4.346399868787929
E02004697,9,66,54,410,5033,5563,90.47276649289951,0.9706992629875967,1.1864102103181737,0.1617832104979328,7.370124033794716
E02004698,17,76,73,363,4790,5302,90.3432666918144,1.3768389287061487,1.4334213504337987,0.3206337231233497,6.846473029045644
E02004699,18,92,106,512,8311,9021,92.12947566788604,1.1750360270479991,1.0198425895133578,0.19953441968739608,5.6756457155526
E02004700,9,74,91,375,4801,5341,89.88953379516944,1.7038007863695939,1.3855083317730763,0.16850777008050927,7.021157086687886
E02004702,20,58,67,431,5985,6541,91.49977067726647,1.0243082097538603,0.8867145696376701,0.3057636447026449,6.589206543341996
E02004703,19,84,103,632,9668,10487,92.19033088585869,0.9821683989701535,0.8009917040144942,0.18117669495565938,6.02650901115667
E02004704,11,45,42,289,4796,5172,92.73008507347255,0.8120649651972157,0.8700696055684455,0.21268368136117557,5.587780355761794
E02004705,28,60,97,519,7197,7873,91.41369236631526,1.2320589356026928,0.762098310682078,0.3556458783183031,6.592150387399974
E02004706,12,49,49,410,5854,6362,92.01508959446714,0.7701980509273813,0.7701980509273813,0.1886199308393587,6.444514303678088
E02004707,19,87,91,649,8517,9344,91.1494006849315,0.9738869863013699,0.9310787671232877,0.2033390410958904,6.945633561643835
E02004708,24,93,115,530,7084,7822,90.5650728713884,1.470212221938123,1.1889542316543082,0.3068268984914344,6.775760675019177
E02004709,13,48,69,358,6676,7151,93.35757236750105,0.9649000139840581,0.6712347923367361,0.18179275625786603,5.006292826178157
E02004710,10,45,48,271,5091,5455,93.32722273143904,0.8799266727772685,0.8249312557286892,0.18331805682859761,4.967919340054995
E02004712,12,50,46,412,6475,6983,92.72518974652728,0.6587426607475297,0.716024631247315,0.17184591149935557,5.900042961477875
