area,msoa,lad_code,lad,region,region_code
E00030515,E02001250,E08000008,Tameside,North West,E12000002
E00030516,E02001256,E08000008,Tameside,North West,E12000002
E00030517,E02001256,E08000008,Tameside,North West,E12000002
E00030518,E02001255,E08000008,Tameside,North West,E12000002
E00030519,E02001255,E08000008,Tameside,North West,E12000002
E00030520,E02001250,E08000008,Tameside,North West,E12000002
E00030521,E02001255,E08000008,Tameside,North West,E12000002
E00030522,E02001256,E08000008,Tameside,North West,E12000002
E00030523,E02001250,E08000008,Tameside,North West,E12000002
E00030525,E02001250,E08000008,Tameside,North West,E12000002
E00030526,E02001256,E08000008,Tameside,North West,E12000002
E00030527,E02001256,E08000008,Tameside,North West,E12000002
E00030528,E02001250,E08000008,Tameside,North West,E12000002
E00030529,E02001250,E08000008,Tameside,North West,E12000002
E00030530,E02001256,E08000008,Tameside,North West,E12000002
E00030531,E02001256,E08000008,Tameside,North West,E12000002
E00030532,E02001256,E08000008,Tameside,North West,E12000002
E00030533,E02001255,E08000008,Tameside,North West,E12000002
E00030534,E02001256,E08000008,Tameside,North West,E12000002
E00030535,E02001256,E08000008,Tameside,North West,E12000002
E00030536,E02001256,E08000008,Tameside,North West,E12000002
E00030537,E02001255,E08000008,Tameside,North West,E12000002
E00030538,E02001255,E08000008,Tameside,North West,E12000002
E00030539,E02001256,E08000008,Tameside,North West,E12000002
E00030540,E02001256,E08000008,Tameside,North West,E12000002
E00030541,E02001256,E08000008,Tameside,North West,E12000002
E00030542,E02001256,E08000008,Tameside,North West,E12000002
E00030543,E02001255,E08000008,Tameside,North West,E12000002
E00030544,E02001256,E08000008,Tameside,North West,E12000002
E00030545,E02001256,E08000008,Tameside,North West,E12000002
E00030546,E02001256,E08000008,Tameside,North West,E12000002
E00030547,E02001250,E08000008,Tameside,North West,E12000002
E00030548,E02001250,E08000008,Tameside,North West,E12000002
E00030549,E02001250,E08000008,Tameside,North West,E12000002
E00030550,E02001250,E08000008,Tameside,North West,E12000002
E00030551,E02001250,E08000008,Tameside,North West,E12000002
E00030552,E02001250,E08000008,Tameside,North West,E12000002
E00030553,E02001248,E08000008,Tameside,North West,E12000002
E00030554,E02001248,E08000008,Tameside,North West,E12000002
E00030555,E02001248,E08000008,Tameside,North West,E12000002
E00030556,E02001248,E08000008,Tameside,North West,E12000002
E00030558,E02001248,E08000008,Tameside,North West,E12000002
E00030559,E02001248,E08000008,Tameside,North West,E12000002
E00030560,E02001248,E08000008,Tameside,North West,E12000002
E00030561,E02001248,E08000008,Tameside,North West,E12000002
E00030562,E02001248,E08000008,Tameside,North West,E12000002
E00030563,E02001248,E08000008,Tameside,North West,E12000002
E00030564,E02001248,E08000008,Tameside,North West,E12000002
E00030565,E02001250,E08000008,Tameside,North West,E12000002
E00030566,E02001250,E08000008,Tameside,North West,E12000002
E00030567,E02001248,E08000008,Tameside,North West,E12000002
E00030568,E02001250,E08000008,Tameside,North West,E12000002
E00030569,E02001248,E08000008,Tameside,North West,E12000002
E00030571,E02001248,E08000008,Tameside,North West,E12000002
E00030572,E02001248,E08000008,Tameside,North West,E12000002
E00030574,E02001248,E08000008,Tameside,North West,E12000002
E00030575,E02001250,E08000008,Tameside,North West,E12000002
E00030576,E02001250,E08000008,Tameside,North West,E12000002
E00030577,E02001248,E08000008,Tameside,North West,E12000002
E00030578,E02001250,E08000008,Tameside,North West,E12000002
E00030579,E02001248,E08000008,Tameside,North West,E12000002
E00030580,E02001248,E08000008,Tameside,North West,E12000002
E00030581,E02001248,E08000008,Tameside,North West,E12000002
E00030582,E02001248,E08000008,Tameside,North West,E12000002
E00030583,E02001248,E08000008,Tameside,North West,E12000002
E00030585,E02001248,E08000008,Tameside,North West,E12000002
E00030586,E02001248,E08000008,Tameside,North West,E12000002
E00030587,E02001248,E08000008,Tameside,North West,E12000002
E00030588,E02001250,E08000008,Tameside,North West,E12000002
E00030589,E02001250,E08000008,Tameside,North West,E12000002
E00030590,E02001248,E08000008,Tameside,North West,E12000002
E00030591,E02001256,E08000008,Tameside,North West,E12000002
E00030592,E02001256,E08000008,Tameside,North West,E12000002
E00030593,E02001258,E08000008,Tameside,North West,E12000002
E00030594,E02001258,E08000008,Tameside,North West,E12000002
E00030595,E02001256,E08000008,Tameside,North West,E12000002
E00030596,E02001256,E08000008,Tameside,North West,E12000002
E00030597,E02001256,E08000008,Tameside,North West,E12000002
E00030598,E02001258,E08000008,Tameside,North West,E12000002
E00030599,E02001256,E08000008,Tameside,North West,E12000002
E00030600,E02001258,E08000008,Tameside,North West,E12000002
E00030601,E02001258,E08000008,Tameside,North West,E12000002
E00030602,E02001256,E08000008,Tameside,North West,E12000002
E00030603,E02001258,E08000008,Tameside,North West,E12000002
E00030604,E02001258,E08000008,Tameside,North West,E12000002
E00030605,E02001258,E08000008,Tameside,North West,E12000002
E00030606,E02001258,E08000008,Tameside,North West,E12000002
E00030607,E02001258,E08000008,Tameside,North West,E12000002
E00030608,E02001258,E08000008,Tameside,North West,E12000002
E00030609,E02001258,E08000008,Tameside,North West,E12000002
E00030610,E02001258,E08000008,Tameside,North West,E12000002
E00030611,E02001258,E08000008,Tameside,North West,E12000002
E00030612,E02001258,E08000008,Tameside,North West,E12000002
E00030613,E02001258,E08000008,Tameside,North West,E12000002
E00030614,E02001258,E08000008,Tameside,North West,E12000002
E00030615,E02001258,E08000008,Tameside,North West,E12000002
E00030616,E02001258,E08000008,Tameside,North West,E12000002
E00030617,E02001258,E08000008,Tameside,North West,E12000002
E00030618,E02001258,E08000008,Tameside,North West,E12000002
E00030619,E02001258,E08000008,Tameside,North West,E12000002
E00030620,E02001258,E08000008,Tameside,North West,E12000002
E00030621,E02001258,E08000008,Tameside,North West,E12000002
E00030622,E02001258,E08000008,Tameside,North West,E12000002
E00030623,E02001258,E08000008,Tameside,North West,E12000002
E00030624,E02001256,E08000008,Tameside,North West,E12000002
E00030625,E02001256,E08000008,Tameside,North West,E12000002
E00030626,E02001256,E08000008,Tameside,North West,E12000002
E00030627,E02001256,E08000008,Tameside,North West,E12000002
E00030628,E02001256,E08000008,Tameside,North West,E12000002
E00030629,E02001256,E08000008,Tameside,North West,E12000002
E00030630,E02001255,E08000008,Tameside,North West,E12000002
E00030632,E02001255,E08000008,Tameside,North West,E12000002
E00030633,E02001251,E08000008,Tameside,North West,E12000002
E00030634,E02001255,E08000008,Tameside,North West,E12000002
E00030635,E02001255,E08000008,Tameside,North West,E12000002
E00030636,E02001255,E08000008,Tameside,North West,E12000002
E00030637,E02001255,E08000008,Tameside,North West,E12000002
E00030638,E02001255,E08000008,Tameside,North West,E12000002
E00030639,E02001251,E08000008,Tameside,North West,E12000002
E00030640,E02001255,E08000008,Tameside,North West,E12000002
E00030641,E02001251,E08000008,Tameside,North West,E12000002
E00030642,E02001255,E08000008,Tameside,North West,E12000002
E00030643,E02001251,E08000008,Tameside,North West,E12000002
E00030644,E02001251,E08000008,Tameside,North West,E12000002
E00030645,E02001251,E08000008,Tameside,North West,E12000002
E00030646,E02001251,E08000008,Tameside,North West,E12000002
E00030647,E02001251,E08000008,Tameside,North West,E12000002
E00030648,E02001251,E08000008,Tameside,North West,E12000002
E00030649,E02001251,E08000008,Tameside,North West,E12000002
E00030650,E02001251,E08000008,Tameside,North West,E12000002
E00030651,E02001251,E08000008,Tameside,North West,E12000002
E00030652,E02001251,E08000008,Tameside,North West,E12000002
E00030653,E02001251,E08000008,Tameside,North West,E12000002
E00030654,E02001251,E08000008,Tameside,North West,E12000002
E00030655,E02001251,E08000008,Tameside,North West,E12000002
E00030656,E02001251,E08000008,Tameside,North West,E12000002
E00030657,E02001251,E08000008,Tameside,North West,E12000002
E00030658,E02001251,E08000008,Tameside,North West,E12000002
E00030659,E02001251,E08000008,Tameside,North West,E12000002
E00030660,E02001255,E08000008,Tameside,North West,E12000002
E00030661,E02001251,E08000008,Tameside,North West,E12000002
E00030663,E02001255,E08000008,Tameside,North West,E12000002
E00030664,E02001229,E08000008,Tameside,North West,E12000002
E00030665,E02001229,E08000008,Tameside,North West,E12000002
E00030666,E02001229,E08000008,Tameside,North West,E12000002
E00030667,E02001229,E08000008,Tameside,North West,E12000002
E00030668,E02001229,E08000008,Tameside,North West,E12000002
E00030669,E02001229,E08000008,Tameside,North West,E12000002
E00030670,E02001229,E08000008,Tameside,North West,E12000002
E00030671,E02001229,E08000008,Tameside,North West,E12000002
E00030672,E02001229,E08000008,Tameside,North West,E12000002
E00030673,E02001229,E08000008,Tameside,North West,E12000002
E00030674,E02001229,E08000008,Tameside,North West,E12000002
E00030675,E02001229,E08000008,Tameside,North West,E12000002
E00030676,E02001231,E08000008,Tameside,North West,E12000002
E00030677,E02001229,E08000008,Tameside,North West,E12000002
E00030678,E02001231,E08000008,Tameside,North West,E12000002
E00030679,E02001229,E08000008,Tameside,North West,E12000002
E00030680,E02001231,E08000008,Tameside,North West,E12000002
E00030681,E02001231,E08000008,Tameside,North West,E12000002
E00030682,E02001229,E08000008,Tameside,North West,E12000002
E00030684,E02001229,E08000008,Tameside,North West,E12000002
E00030685,E02001229,E08000008,Tameside,North West,E12000002
E00030686,E02001229,E08000008,Tameside,North West,E12000002
E00030687,E02001229,E08000008,Tameside,North West,E12000002
E00030688,E02001229,E08000008,Tameside,North West,E12000002
E00030689,E02001229,E08000008,Tameside,North West,E12000002
E00030690,E02001229,E08000008,Tameside,North West,E12000002
E00030691,E02001229,E08000008,Tameside,North West,E12000002
E00030692,E02001229,E08000008,Tameside,North West,E12000002
E00030693,E02001229,E08000008,Tameside,North West,E12000002
E00030694,E02001229,E08000008,Tameside,North West,E12000002
E00030695,E02001229,E08000008,Tameside,North West,E12000002
E00030696,E02001229,E08000008,Tameside,North West,E12000002
E00030697,E02001229,E08000008,Tameside,North West,E12000002
E00030699,E02001229,E08000008,Tameside,North West,E12000002
E00030700,E02001229,E08000008,Tameside,North West,E12000002
E00030701,E02001236,E08000008,Tameside,North West,E12000002
E00030703,E02001231,E08000008,Tameside,North West,E12000002
E00030704,E02001231,E08000008,Tameside,North West,E12000002
E00030705,E02001236,E08000008,Tameside,North West,E12000002
E00030706,E02001236,E08000008,Tameside,North West,E12000002
E00030707,E02001236,E08000008,Tameside,North West,E12000002
E00030708,E02001231,E08000008,Tameside,North West,E12000002
E00030709,E02001231,E08000008,Tameside,North West,E12000002
E00030710,E02001231,E08000008,Tameside,North West,E12000002
E00030711,E02001231,E08000008,Tameside,North West,E12000002
E00030712,E02001231,E08000008,Tameside,North West,E12000002
E00030713,E02001231,E08000008,Tameside,North West,E12000002
E00030714,E02001231,E08000008,Tameside,North West,E12000002
E00030715,E02001231,E08000008,Tameside,North West,E12000002
E00030717,E02001231,E08000008,Tameside,North West,E12000002
E00030718,E02001231,E08000008,Tameside,North West,E12000002
E00030719,E02001231,E08000008,Tameside,North West,E12000002
E00030720,E02001231,E08000008,Tameside,North West,E12000002
E00030721,E02001236,E08000008,Tameside,North West,E12000002
E00030722,E02001236,E08000008,Tameside,North West,E12000002
E00030723,E02001236,E08000008,Tameside,North West,E12000002
E00030724,E02001236,E08000008,Tameside,North West,E12000002
E00030725,E02001236,E08000008,Tameside,North West,E12000002
E00030726,E02001236,E08000008,Tameside,North West,E12000002
E00030727,E02001236,E08000008,Tameside,North West,E12000002
E00030728,E02001236,E08000008,Tameside,North West,E12000002
E00030729,E02001236,E08000008,Tameside,North West,E12000002
E00030730,E02001236,E08000008,Tameside,North West,E12000002
E00030731,E02001236,E08000008,Tameside,North West,E12000002
E00030732,E02001236,E08000008,Tameside,North West,E12000002
E00030733,E02001236,E08000008,Tameside,North West,E12000002
E00030734,E02001236,E08000008,Tameside,North West,E12000002
E00030735,E02001237,E08000008,Tameside,North West,E12000002
E00030736,E02001237,E08000008,Tameside,North West,E12000002
E00030737,E02001237,E08000008,Tameside,North West,E12000002
E00030738,E02001237,E08000008,Tameside,North West,E12000002
E00030739,E02001237,E08000008,Tameside,North West,E12000002
E00030740,E02001237,E08000008,Tameside,North West,E12000002
E00030741,E02001237,E08000008,Tameside,North West,E12000002
E00030742,E02001243,E08000008,Tameside,North West,E12000002
E00030743,E02001243,E08000008,Tameside,North West,E12000002
E00030744,E02001243,E08000008,Tameside,North West,E12000002
E00030745,E02001237,E08000008,Tameside,North West,E12000002
E00030746,E02001237,E08000008,Tameside,North West,E12000002
E00030747,E02001237,E08000008,Tameside,North West,E12000002
E00030748,E02001237,E08000008,Tameside,North West,E12000002
E00030749,E02001243,E08000008,Tameside,North West,E12000002
E00030750,E02001243,E08000008,Tameside,North West,E12000002
E00030751,E02001243,E08000008,Tameside,North West,E12000002
E00030752,E02001243,E08000008,Tameside,North West,E12000002
E00030753,E02001243,E08000008,Tameside,North West,E12000002
E00030754,E02001243,E08000008,Tameside,North West,E12000002
E00030755,E02001243,E08000008,Tameside,North West,E12000002
E00030756,E02001243,E08000008,Tameside,North West,E12000002
E00030757,E02001243,E08000008,Tameside,North West,E12000002
E00030758,E02001243,E08000008,Tameside,North West,E12000002
E00030759,E02001243,E08000008,Tameside,North West,E12000002
E00030760,E02001243,E08000008,Tameside,North West,E12000002
E00030762,E02001237,E08000008,Tameside,North West,E12000002
E00030763,E02001237,E08000008,Tameside,North West,E12000002
E00030764,E02001237,E08000008,Tameside,North West,E12000002
E00030765,E02001237,E08000008,Tameside,North West,E12000002
E00030766,E02001237,E08000008,Tameside,North West,E12000002
E00030767,E02001237,E08000008,Tameside,North West,E12000002
E00030768,E02001237,E08000008,Tameside,North West,E12000002
E00030769,E02001237,E08000008,Tameside,North West,E12000002
E00030770,E02001237,E08000008,Tameside,North West,E12000002
E00030771,E02001283,E08000009,Trafford,North West,E12000002
E00030772,E02001282,E08000009,Trafford,North West,E12000002
E00030773,E02001283,E08000009,Trafford,North West,E12000002
E00030774,E02001285,E08000009,Trafford,North West,E12000002
E00030775,E02001285,E08000009,Trafford,North West,E12000002
E00030776,E02001282,E08000009,Trafford,North West,E12000002
E00030777,E02001282,E08000009,Trafford,North West,E12000002
E00030778,E02001282,E08000009,Trafford,North West,E12000002
E00030779,E02001282,E08000009,Trafford,North West,E12000002
E00030780,E02001283,E08000009,Trafford,North West,E12000002
E00030782,E02001283,E08000009,Trafford,North West,E12000002
E00030783,E02001283,E08000009,Trafford,North West,E12000002
E00030784,E02001283,E08000009,Trafford,North West,E12000002
E00030785,E02001283,E08000009,Trafford,North West,E12000002
E00030786,E02001283,E08000009,Trafford,North West,E12000002
E00030787,E02001283,E08000009,Trafford,North West,E12000002
E00030788,E02001283,E08000009,Trafford,North West,E12000002
E00030789,E02001285,E08000009,Trafford,North West,E12000002
E00030790,E02001285,E08000009,Trafford,North West,E12000002
E00030791,E02001285,E08000009,Trafford,North West,E12000002
E00030792,E02001285,E08000009,Trafford,North West,E12000002
E00030793,E02001282,E08000009,Trafford,North West,E12000002
E00030796,E02001282,E08000009,Trafford,North West,E12000002
E00030797,E02001282,E08000009,Trafford,North West,E12000002
E00030798,E02001282,E08000009,Trafford,North West,E12000002
E00030799,E02001283,E08000009,Trafford,North West,E12000002
E00030800,E02001283,E08000009,Trafford,North West,E12000002
E00030801,E02001283,E08000009,Trafford,North West,E12000002
E00030802,E02001282,E08000009,Trafford,North West,E12000002
E00030803,E02001283,E08000009,Trafford,North West,E12000002
E00030804,E02001283,E08000009,Trafford,North West,E12000002
E00030805,E02001282,E08000009,Trafford,North West,E12000002
E00030806,E02001283,E08000009,Trafford,North West,E12000002
E00030807,E02001283,E08000009,Trafford,North West,E12000002
E00030808,E02001283,E08000009,Trafford,North West,E12000002
E00030809,E02001283,E08000009,Trafford,North West,E12000002
E00030810,E02001283,E08000009,Trafford,North West,E12000002
E00030811,E02001285,E08000009,Trafford,North West,E12000002
E00030812,E02001285,E08000009,Trafford,North West,E12000002
E00030813,E02001285,E08000009,Trafford,North West,E12000002
E00030814,E02001285,E08000009,Trafford,North West,E12000002
E00030815,E02001284,E08000009,Trafford,North West,E12000002
E00030816,E02001285,E08000009,Trafford,North West,E12000002
E00030817,E02001285,E08000009,Trafford,North West,E12000002
E00030818,E02001285,E08000009,Trafford,North West,E12000002
E00030819,E02001284,E08000009,Trafford,North West,E12000002
E00030820,E02001285,E08000009,Trafford,North West,E12000002
E00030821,E02001284,E08000009,Trafford,North West,E12000002
E00030822,E02001285,E08000009,Trafford,North West,E12000002
E00030823,E02001285,E08000009,Trafford,North West,E12000002
E00030824,E02001284,E08000009,Trafford,North West,E12000002
E00030825,E02001284,E08000009,Trafford,North West,E12000002
E00030826,E02001285,E08000009,Trafford,North West,E12000002
E00030827,E02001285,E08000009,Trafford,North West,E12000002
E00030828,E02001284,E08000009,Trafford,North West,E12000002
E00030829,E02001285,E08000009,Trafford,North West,E12000002
E00030830,E02001283,E08000009,Trafford,North West,E12000002
E00030831,E02001284,E08000009,Trafford,North West,E12000002
E00030832,E02001284,E08000009,Trafford,North West,E12000002
E00030833,E02001285,E08000009,Trafford,North West,E12000002
E00030834,E02001284,E08000009,Trafford,North West,E12000002
E00030835,E02001285,E08000009,Trafford,North West,E12000002
E00030836,E02001284,E08000009,Trafford,North West,E12000002
E00030837,E02001284,E08000009,Trafford,North West,E12000002
E00030838,E02001284,E08000009,Trafford,North West,E12000002
E00030839,E02001285,E08000009,Trafford,North West,E12000002
E00030840,E02001285,E08000009,Trafford,North West,E12000002
E00030841,E02001283,E08000009,Trafford,North West,E12000002
E00030842,E02001284,E08000009,Trafford,North West,E12000002
E00030843,E02001285,E08000009,Trafford,North West,E12000002
E00030844,E02001284,E08000009,Trafford,North West,E12000002
E00030845,E02001285,E08000009,Trafford,North West,E12000002
E00030846,E02001283,E08000009,Trafford,North West,E12000002
E00030847,E02001283,E08000009,Trafford,North West,E12000002
E00030848,E02001283,E08000009,Trafford,North West,E12000002
E00030849,E02001277,E08000009,Trafford,North West,E12000002
E00030850,E02001277,E08000009,Trafford,North West,E12000002
E00030851,E02001277,E08000009,Trafford,North West,E12000002
E00030853,E02001282,E08000009,Trafford,North West,E12000002
E00030854,E02001281,E08000009,Trafford,North West,E12000002
E00030855,E02001281,E08000009,Trafford,North West,E12000002
E00030856,E02001277,E08000009,Trafford,North West,E12000002
E00030857,E02001282,E08000009,Trafford,North West,E12000002
E00030858,E02001278,E08000009,Trafford,North West,E12000002
E00030859,E02001281,E08000009,Trafford,North West,E12000002
E00030860,E02001278,E08000009,Trafford,North West,E12000002
E00030861,E02001281,E08000009,Trafford,North West,E12000002
E00030862,E02001281,E08000009,Trafford,North West,E12000002
E00030863,E02001277,E08000009,Trafford,North West,E12000002
E00030864,E02001278,E08000009,Trafford,North West,E12000002
E00030865,E02001277,E08000009,Trafford,North West,E12000002
E00030866,E02001278,E08000009,Trafford,North West,E12000002
E00030867,E02001277,E08000009,Trafford,North West,E12000002
E00030868,E02001277,E08000009,Trafford,North West,E12000002
E00030869,E02001277,E08000009,Trafford,North West,E12000002
E00030870,E02001278,E08000009,Trafford,North West,E12000002
E00030871,E02001278,E08000009,Trafford,North West,E12000002
E00030872,E02001278,E08000009,Trafford,North West,E12000002
E00030873,E02001278,E08000009,Trafford,North West,E12000002
E00030874,E02001278,E08000009,Trafford,North West,E12000002
E00030875,E02001278,E08000009,Trafford,North West,E12000002
E00030876,E02001278,E08000009,Trafford,North West,E12000002
E00030877,E02001282,E08000009,Trafford,North West,E12000002
E00030878,E02001277,E08000009,Trafford,North West,E12000002
E00030879,E02001278,E08000009,Trafford,North West,E12000002
E00030881,E02001282,E08000009,Trafford,North West,E12000002
E00030882,E02001278,E08000009,Trafford,North West,E12000002
E00030883,E02001282,E08000009,Trafford,North West,E12000002
E00030884,E02001277,E08000009,Trafford,North West,E12000002
E00030885,E02001277,E08000009,Trafford,North West,E12000002
E00030886,E02001279,E08000009,Trafford,North West,E12000002
E00030887,E02001278,E08000009,Trafford,North West,E12000002
E00030888,E02001272,E08000009,Trafford,North West,E12000002
E00030889,E02001273,E08000009,Trafford,North West,E12000002
E00030890,E02001278,E08000009,Trafford,North West,E12000002
E00030891,E02001272,E08000009,Trafford,North West,E12000002
E00030892,E02001273,E08000009,Trafford,North West,E12000002
E00030893,E02001278,E08000009,Trafford,North West,E12000002
E00030894,E02001273,E08000009,Trafford,North West,E12000002
E00030895,E02001272,E08000009,Trafford,North West,E12000002
E00030896,E02001278,E08000009,Trafford,North West,E12000002
E00030897,E02001272,E08000009,Trafford,North West,E12000002
E00030898,E02001272,E08000009,Trafford,North West,E12000002
E00030899,E02001279,E08000009,Trafford,North West,E12000002
E00030900,E02001272,E08000009,Trafford,North West,E12000002
E00030901,E02001273,E08000009,Trafford,North West,E12000002
E00030902,E02001272,E08000009,Trafford,North West,E12000002
E00030903,E02001273,E08000009,Trafford,North West,E12000002
E00030904,E02001276,E08000009,Trafford,North West,E12000002
E00030905,E02001276,E08000009,Trafford,North West,E12000002
E00030906,E02001278,E08000009,Trafford,North West,E12000002
E00030907,E02001273,E08000009,Trafford,North West,E12000002
E00030908,E02001272,E08000009,Trafford,North West,E12000002
E00030909,E02001279,E08000009,Trafford,North West,E12000002
E00030910,E02001278,E08000009,Trafford,North West,E12000002
E00030911,E02001276,E08000009,Trafford,North West,E12000002
E00030912,E02001279,E08000009,Trafford,North West,E12000002
E00030913,E02001276,E08000009,Trafford,North West,E12000002
E00030914,E02001276,E08000009,Trafford,North West,E12000002
E00030915,E02001278,E08000009,Trafford,North West,E12000002
E00030916,E02001278,E08000009,Trafford,North West,E12000002
E00030917,E02001278,E08000009,Trafford,North West,E12000002
E00030918,E02001278,E08000009,Trafford,North West,E12000002
E00030919,E02001275,E08000009,Trafford,North West,E12000002
E00030920,E02001275,E08000009,Trafford,North West,E12000002
E00030921,E02001275,E08000009,Trafford,North West,E12000002
E00030922,E02001275,E08000009,Trafford,North West,E12000002
E00030923,E02001275,E08000009,Trafford,North West,E12000002
E00030924,E02001275,E08000009,Trafford,North West,E12000002
E00030925,E02001275,E08000009,Trafford,North West,E12000002
E00030926,E02001275,E08000009,Trafford,North West,E12000002
E00030927,E02001275,E08000009,Trafford,North West,E12000002
E00030928,E02001275,E08000009,Trafford,North West,E12000002
E00030929,E02001275,E08000009,Trafford,North West,E12000002
E00030930,E02001275,E08000009,Trafford,North West,E12000002
E00030931,E02001275,E08000009,Trafford,North West,E12000002
E00030932,E02001275,E08000009,Trafford,North West,E12000002
E00030933,E02001275,E08000009,Trafford,North West,E12000002
E00030934,E02001275,E08000009,Trafford,North West,E12000002
E00030935,E02001275,E08000009,Trafford,North West,E12000002
E00030936,E02001275,E08000009,Trafford,North West,E12000002
E00030937,E02001275,E08000009,Trafford,North West,E12000002
E00030938,E02001275,E08000009,Trafford,North West,E12000002
E00030939,E02001275,E08000009,Trafford,North West,E12000002
E00030940,E02001275,E08000009,Trafford,North West,E12000002
E00030941,E02001275,E08000009,Trafford,North West,E12000002
E00030942,E02001275,E08000009,Trafford,North West,E12000002
E00030943,E02001275,E08000009,Trafford,North West,E12000002
E00030944,E02001275,E08000009,Trafford,North West,E12000002
E00030945,E02001275,E08000009,Trafford,North West,E12000002
E00030946,E02001259,E08000009,Trafford,North West,E12000002
E00030947,E02001262,E08000009,Trafford,North West,E12000002
E00030950,E02001262,E08000009,Trafford,North West,E12000002
E00030953,E02001262,E08000009,Trafford,North West,E12000002
E00030954,E02001259,E08000009,Trafford,North West,E12000002
E00030955,E02001259,E08000009,Trafford,North West,E12000002
E00030956,E02001259,E08000009,Trafford,North West,E12000002
E00030958,E02001259,E08000009,Trafford,North West,E12000002
E00030961,E02001259,E08000009,Trafford,North West,E12000002
E00030962,E02001259,E08000009,Trafford,North West,E12000002
E00030963,E02001259,E08000009,Trafford,North West,E12000002
E00030964,E02001259,E08000009,Trafford,North West,E12000002
E00030965,E02001259,E08000009,Trafford,North West,E12000002
E00030966,E02001259,E08000009,Trafford,North West,E12000002
E00030967,E02001259,E08000009,Trafford,North West,E12000002
E00030968,E02001259,E08000009,Trafford,North West,E12000002
E00030969,E02001259,E08000009,Trafford,North West,E12000002
E00030970,E02001262,E08000009,Trafford,North West,E12000002
E00030971,E02001262,E08000009,Trafford,North West,E12000002
E00030972,E02001262,E08000009,Trafford,North West,E12000002
E00030973,E02001259,E08000009,Trafford,North West,E12000002
E00030974,E02001262,E08000009,Trafford,North West,E12000002
E00030975,E02001259,E08000009,Trafford,North West,E12000002
E00030976,E02001262,E08000009,Trafford,North West,E12000002
E00030977,E02001262,E08000009,Trafford,North West,E12000002
E00030978,E02001262,E08000009,Trafford,North West,E12000002
E00030979,E02001260,E08000009,Trafford,North West,E12000002
E00030980,E02001260,E08000009,Trafford,North West,E12000002
E00030981,E02001260,E08000009,Trafford,North West,E12000002
E00030982,E02001260,E08000009,Trafford,North West,E12000002
E00030983,E02001260,E08000009,Trafford,North West,E12000002
E00030984,E02001260,E08000009,Trafford,North West,E12000002
E00030985,E02001260,E08000009,Trafford,North West,E12000002
E00030986,E02001260,E08000009,Trafford,North West,E12000002
E00030987,E02001260,E08000009,Trafford,North West,E12000002
E00030988,E02001260,E08000009,Trafford,North West,E12000002
E00030989,E02001260,E08000009,Trafford,North West,E12000002
E00030990,E02001260,E08000009,Trafford,North West,E12000002
E00030991,E02001260,E08000009,Trafford,North West,E12000002
E00030992,E02001260,E08000009,Trafford,North West,E12000002
E00030993,E02001260,E08000009,Trafford,North West,E12000002
E00030994,E02001260,E08000009,Trafford,North West,E12000002
E00030995,E02001260,E08000009,Trafford,North West,E12000002
E00030996,E02001260,E08000009,Trafford,North West,E12000002
E00030997,E02001260,E08000009,Trafford,North West,E12000002
E00030998,E02001268,E08000009,Trafford,North West,E12000002
E00030999,E02001260,E08000009,Trafford,North West,E12000002
E00031000,E02001268,E08000009,Trafford,North West,E12000002
E00031001,E02001260,E08000009,Trafford,North West,E12000002
E00031002,E02001260,E08000009,Trafford,North West,E12000002
E00031003,E02001268,E08000009,Trafford,North West,E12000002
E00031004,E02001268,E08000009,Trafford,North West,E12000002
E00031005,E02001268,E08000009,Trafford,North West,E12000002
E00031006,E02001260,E08000009,Trafford,North West,E12000002
E00031007,E02001260,E08000009,Trafford,North West,E12000002
E00031008,E02001265,E08000009,Trafford,North West,E12000002
E00031009,E02001263,E08000009,Trafford,North West,E12000002
E00031010,E02001263,E08000009,Trafford,North West,E12000002
E00031011,E02001265,E08000009,Trafford,North West,E12000002
E00031012,E02001263,E08000009,Trafford,North West,E12000002
E00031013,E02001263,E08000009,Trafford,North West,E12000002
E00031014,E02001263,E08000009,Trafford,North West,E12000002
E00031015,E02001263,E08000009,Trafford,North West,E12000002
E00031016,E02001265,E08000009,Trafford,North West,E12000002
E00031017,E02001263,E08000009,Trafford,North West,E12000002
E00031018,E02001265,E08000009,Trafford,North West,E12000002
E00031019,E02001265,E08000009,Trafford,North West,E12000002
E00031020,E02001263,E08000009,Trafford,North West,E12000002
E00031021,E02001265,E08000009,Trafford,North West,E12000002
E00031022,E02001265,E08000009,Trafford,North West,E12000002
E00031023,E02001265,E08000009,Trafford,North West,E12000002
E00031024,E02001265,E08000009,Trafford,North West,E12000002
E00031025,E02001265,E08000009,Trafford,North West,E12000002
E00031026,E02001265,E08000009,Trafford,North West,E12000002
E00031027,E02001265,E08000009,Trafford,North West,E12000002
E00031028,E02001265,E08000009,Trafford,North West,E12000002
E00031029,E02001263,E08000009,Trafford,North West,E12000002
E00031030,E02001263,E08000009,Trafford,North West,E12000002
E00031031,E02001263,E08000009,Trafford,North West,E12000002
E00031032,E02001263,E08000009,Trafford,North West,E12000002
E00031033,E02001263,E08000009,Trafford,North West,E12000002
E00031034,E02001265,E08000009,Trafford,North West,E12000002
E00031035,E02001265,E08000009,Trafford,North West,E12000002
E00031036,E02001263,E08000009,Trafford,North West,E12000002
E00031037,E02001265,E08000009,Trafford,North West,E12000002
